Company ,Organization,Date,Headline,Article,Relevance
AMZN,Amazoncom Inc,12-11-2015,Amazon may export delivery lessons from India to cut costs abroad ,BENGALURU  India E-commerce giant Amazon.com  is taking lessons learnt from its daily battles with India's choked roads and cramped cities to some of its largest developed markets  exporting a model of cheaper deliveries and reduced warehousing costs.,topStory
AMZN,Amazoncom Inc,12-11-2015,Amazon may export delivery lessons from India to cut costs abroad ,BENGALURU  India  Nov 13 E-commerce giant Amazon.com is taking lessons learnt from its daily battles with India's choked roads and cramped cities to some of its largest developed markets  exporting a model of cheaper deliveries and reduced warehousing costs.,normal
AMZN,Amazoncom Inc,12-11-2015,Amazon debuts in Thomson Reuters 2015 top 100 innovators list ,Online marketplace Amazon.com Inc made its debut in the 2015 Thomson Reuters Top 100 global innovators list  leaving International Business Machines Corp  the world's largest technology services company  out of the list.,normal
AMZN,Amazoncom Inc,12-11-2015,Amazon debuts in Thomson Reuters 2015 top 100 innovators list ,Online marketplace Amazon.com Inc  made its debut in the 2015 Thomson Reuters Top 100 global innovators list  leaving International Business Machines Corp   the world's largest technology services company  out of the list.,normal
AMZN,Amazoncom Inc,12-11-2015,Amazon debuts in Thomson Reuters 2015 top 100 innovators list ,Nov 12 Online marketplace Amazon.com Inc  made its debut in the 2015 Thomson Reuters Top 100 global innovators list  leaving International Business Machines Corp  the world's largest technology services company  out of the list.,normal
AMZN,Amazoncom Inc,13-11-2015,Amazon takes on UK supermarkets with 'Pantry' offer ,LONDON Online retailer Amazon has stepped up the pressure on Britain's traditional supermarkets with the nationwide launch on Friday of a packaged groceries offer for Amazon Prime members.,topStory
AMZN,Amazoncom Inc,13-11-2015,"Amazon takes on UK supermarkets with ""Pantry"" offer ",LONDON  Nov 13 Online retailer Amazon  has stepped up the pressure on Britain's traditional supermarkets with the nationwide launch on Friday of a packaged groceries offer for Amazon Prime members.,normal
AMZN,Amazoncom Inc,13-11-2015,Amazon may export delivery lessons from India to cut costs abroad ,BENGALURU India E-commerce giant Amazon.com is taking lessons learnt from its daily battles with India's choked roads and cramped cities to some of its largest developed markets  exporting a model of cheaper deliveries and reduced warehousing costs.,normal
AMZN,Amazoncom Inc,16-11-2015,UPDATE 1-German watchdog probes Apple and Amazon audiobooks agreement ,FRANKFURT  Nov 16 Germany's Federal Cartel Office has begun an investigation into Apple Inc's  arrangement with Amazon for purchasing audiobooks  the competition watchdog said in a statement on Monday.,topStory
AMZN,Amazoncom Inc,01-12-2015,Amazon gadget sales more than triple over Thanksgiving weekend ,Amazon.com Inc said sales of its electronic gadgets more than tripled over the Thanksgiving weekend from last year  with the Fire tablet the top-selling product. | Video ,topStory
AMZN,Amazoncom Inc,01-12-2015,Amazon gadget sales more than triple over Thanksgiving weekend ,Dec 1 Amazon.com Inc said sales of its electronic gadgets more than tripled over the Thanksgiving weekend from last year  with the Fire tablet the top-selling product.,normal
AMZN,Amazoncom Inc,03-12-2015,Amazon launches Fire tablet in China ,Amazon.com Inc said its Fire tablet is now available in China for 499 yuan ($78) with access to hundreds of thousands of Kindle books.,topStory
AMZN,Amazoncom Inc,03-12-2015,Amazon launches Fire tablet in China ,Dec 3 Amazon.com Inc said its Fire tablet is now available in China for 499 yuan ($78) with access to hundreds of thousands of Kindle books.,normal
AMZN,Amazoncom Inc,18-12-2015,UPDATE 1-Amazon in talks to lease Boeing jets to launch air-cargo business-report ,Dec 18 Amazon.com Inc is negotiating to lease 20 Boeing Co 767 jets to start its own air-delivery service next month  seeking to avoid delays from third-party carriers  the Seattle Times reported  citing cargo-industry executives.,normal
AMZN,Amazoncom Inc,18-12-2015,Amazon in talks to lease Boeing jets to launch air-cargo business-report ,Dec 18 Amazon.com Inc is negotiating to lease 20 Boeing Co 767 jets to start its own air-delivery service next month  seeking to avoid delays from third-party carriers  the Seattle Times reported  citing cargo-industry executives.,normal
AMZN,Amazoncom Inc,11-01-2016,Amazon to launch portable version of Echo speaker - WSJ ,Amazon.com Inc expects to release a smaller  portable version of its voice-activated Echo speaker  the Wall Street Journal reported  citing people familiar with the plans.,topStory
AMZN,Amazoncom Inc,11-01-2016,UPDATE 1-Amazon to launch portable version of Echo speaker - WSJ ,Jan 11 Amazon.com Inc expects to release a smaller  portable version of its voice-activated Echo speaker  the Wall Street Journal reported  citing people familiar with the plans.,normal
AMZN,Amazoncom Inc,14-01-2016,UPDATE 1-Amazon China approved to provide ocean freight services ,SAN FRANCISCO  Jan 14 Online retailer Amazon.com Inc's China division has registered as an ocean freight forwarder  according to the U.S. Federal Maritime Commission  a move which allows it to coordinate cargo shipments between China and the United States.,topStory
AMZN,Amazoncom Inc,14-01-2016,Brazil court suspends Amazon hydrodam license on native demands ,RIO DE JANEIRO  Jan 14 A Brazilian court suspended Belo Monte's operating license for its Amazon hydroelectric dam  one of the world's largest  only weeks before owner Norte Energia SA planned to start up turbines  Brazilian prosecutors said on Thursday.,normal
AMZN,Amazoncom Inc,15-01-2016,Amazon expands logistics reach with move into ocean shipping ,SAN FRANCISCO Amazon.com Inc's China arm has registered as an ocean freight forwarder  according to the U.S. Federal Maritime Commission  a move that will give it more control over shipping products from Chinese factories to U.S. shoppers.,topStory
AMZN,Amazoncom Inc,15-01-2016,Amazon expands logistics reach with move into ocean shipping ,SAN FRANCISCO Amazon.com Inc's China arm has registered as an ocean freight forwarder  according to the U.S. Federal Maritime Commission  a move that will give it more control over shipping products from Chinese factories to U.S. shoppers.,normal
AMZN,Amazoncom Inc,15-01-2016,UPDATE 2-Amazon expands logistics reach with move into ocean shipping ,SAN FRANCISCO  Jan 14 Amazon.com Inc's  China arm has registered as an ocean freight forwarder  according to the U.S. Federal Maritime Commission  a move that will give it more control over shipping products from Chinese factories to U.S. shoppers.,normal
AMZN,Amazoncom Inc,22-01-2016,Amazon steps up recruitment as it expands in Europe ,LONDON Online retailer Amazon plans to create several thousand jobs in Europe in 2016  more than 2 500 of which will be in Britain  stepping up its expansion in the region  it said on Friday.,topStory
AMZN,Amazoncom Inc,22-01-2016,Amazon steps up recruitment as it expands in Europe ,LONDON  Jan 22 Online retailer Amazon  plans to create several thousand jobs in Europe in 2016  more than 2 500 of which will be in Britain  stepping up its expansion in the region  it said on Friday.,normal
AMZN,Amazoncom Inc,28-01-2016,Amazon revenue rises 22 pct in holiday quarter ,Jan 28 E-commerce giant Amazon.com Inc  reported a 21.8 percent rise in quarterly revenue  helped by strong holiday-period shopping and robust growth in its cloud services business.,topStory
AMZN,Amazoncom Inc,28-01-2016,Amazon says Exclusives store sales top $50 million in first year ,SAN FRANCISCO Amazon.com Inc said that sales on Exclusives  its platform for products not available anywhere else  topped $50 million in less than a year since its launch and the site includes more than 120 brands  the first time it has disclosed the data.,normal
AMZN,Amazoncom Inc,29-01-2016,Amazon shares plunge as record profit still misses estimates ,Amazon.com Inc posted its most profitable quarter ever on Thursday but the world's No. 1 online retailer still managed to disappoint Wall Street by badly missing estimates  sending its shares down more than 13 percent in after-hours trading. | Video ,topStory
AMZN,Amazoncom Inc,29-01-2016,Amazon shorts make money with deft timing on Thursday's wild ride ,NEW YORK Amazon.com Inc  shares' unusual roller-coaster move before and after the world's No. 1 online retailer reported quarterly results on Thursday helped some traders make money shorting the stock.,normal
AMZN,Amazoncom Inc,29-01-2016,Amazon shorts make money with deft timing on Thursday's wild ride ,NEW YORK  Jan 29 Amazon.com Inc shares' unusual roller-coaster move before and after the world's No. 1 online retailer reported quarterly results on Thursday helped some traders make money shorting the stock.,normal
AMZN,Amazoncom Inc,29-01-2016,Worried analysts question Amazon's logistics plans ,SAN FRANCISCO In the wake of Amazon.com Inc's disappointing financial results that sent shares plunging Thursday  analysts blamed rising costs to deliver goods  which increased to $4.5 billion in the quarter  up 24.4 percent from the same quarter last year.,normal
AMZN,Amazoncom Inc,29-01-2016,Worried analysts question Amazon's logistics plans ,SAN FRANCISCO  Jan 29 In the wake of Amazon.com Inc's disappointing financial results that sent shares plunging Thursday  analysts blamed rising costs to deliver goods  which increased to $4.5 billion in the quarter  up 24.4 percent from the same quarter last year.,normal
AMZN,Amazoncom Inc,29-01-2016,Worried analysts question Amazon's logistics plans ,SAN FRANCISCO In the wake of Amazon.com Inc's disappointing financial results that sent shares plunging Thursday  analysts blamed rising costs to deliver goods  which increased to $4.5 billion in the quarter  up 24.4 percent from the same quarter last year.,normal
AMZN,Amazoncom Inc,29-01-2016,Worried analysts question Amazon's logistics plans ,SAN FRANCISCO  Jan 29 In the wake of Amazon.com Inc's disappointing financial results that sent shares plunging Thursday  analysts blamed rising costs to deliver goods  which increased to $4.5 billion in the quarter  up 24.4 percent from the same quarter last year.,normal
AMZN,Amazoncom Inc,29-01-2016,UPDATE 4-Amazon shares plunge as record profit still misses estimates ,Jan 28 Amazon.com Inc posted its most profitable quarter ever on Thursday but the world's No. 1 online retailer still managed to disappoint Wall Street by badly missing estimates  sending its shares down more than 13 percent in after-hours trading.,normal
AMZN,Amazoncom Inc,02-02-2016,Amazon plans hundreds of physical bookstores - CNBC  citing DJ ,Feb 2 Amazon.com Inc is planning to open hundreds of brick-and-mortar bookstores  CNBC reported on Tuesday  citing a Dow Jones report.,topStory
AMZN,Amazoncom Inc,03-02-2016,General Growth Properties CEO clarifies comment on Amazon ,Feb 3 General Growth Properties Inc said on Wednesday that a statement concerning Amazon.com Inc  made by its chief executive  Sandeep Mathrani  was not intended to represent Amazon's plans.,topStory
AMZN,Amazoncom Inc,03-02-2016,Amazon plans to open up to 400 bookstores  says mall operator ,Amazon.com Inc  plans to open up to 400 physical bookstores  an executive of a major U.S. mall operator said on Tuesday.,normal
AMZN,Amazoncom Inc,03-02-2016,UPDATE 2-Amazon plans to open up to 400 bookstores  says mall operator ,Feb 2 Amazon.com Inc plans to open up to 400 physical bookstores  an executive of a major U.S. mall operator said on Tuesday.,normal
AMZN,Amazoncom Inc,04-02-2016,Amazon renews credit card deal with JPMorgan ,Amazon.com Inc  the world's No. 1 online retailer  has renewed its long-running credit card relationship with JPMorgan Chase & Co  a spokesman for Amazon said on Thursday.,topStory
AMZN,Amazoncom Inc,04-02-2016,UPDATE 2-Amazon renews credit card deal with JPMorgan ,Feb 4 Amazon.com Inc  the world's No. 1 online retailer  has renewed its long-running credit card relationship with JPMorgan Chase & Co  a spokesman for Amazon said on Thursday.,normal
AMZN,Amazoncom Inc,04-02-2016,Amazon renews credit card deal with JPMorgan - WSJ ,Feb 4 Online retailer Amazon.com Inc  has renewed its long-running credit card relationship with JPMorgan Chase & Co  the Wall Street Journal reported.,normal
AMZN,Amazoncom Inc,04-02-2016,Mall operator CEO backtracks on comments about Amazon bookstores ,"The CEO of a U.S. mall operator who said this week that Amazon.com Inc  plans to open up to 400 physical bookstores attempted to downplay his comments on Wednesday  without specifically denying them  saying they were ""not intended"" to represent the online retailer's plans.",normal
AMZN,Amazoncom Inc,04-02-2016,UPDATE 2-Mall operator CEO backtracks on comments about Amazon bookstores ,"Feb 3 The CEO of a U.S. mall operator who said this week that Amazon.com Inc plans to open up to 400 physical bookstores attempted to downplay his comments on Wednesday  without specifically denying them  saying they were ""not intended"" to represent the online retailer's plans.",normal
AMZN,Amazoncom Inc,09-02-2016,Amazon expands logistics reach in China ,SAN FRANCISCO/SHANGHAI  Feb 9 Amazon.com Inc  is aggressively expanding its logistics operations in China as part of a broader effort to control the rising cost of shipping billions of packages.,topStory
AMZN,Amazoncom Inc,10-02-2016,Top Amazon executive to take two-year post with Italian prime minister ,ROME A top executive at Amazon.com  Diego Piacentini  is taking a two-year leave of absence to lead Italian Prime Minister Matteo Renzi's digital technology office  the company said on Wednesday.,topStory
AMZN,Amazoncom Inc,10-02-2016,Top Amazon executive to take 2-year post with Italian prime minister ,ROME  Feb 10 A top executive at Amazon.com  Diego Piacentini  is taking a two-year leave of absence to lead Italian Prime Minister Matteo Renzi's digital technology office  the company said on Wednesday.,normal
AMZN,Amazoncom Inc,10-02-2016,Amazon expands logistics reach in China ,SAN FRANCISCO/SHANGHAI Amazon.com Inc  is aggressively expanding its logistics operations in China as part of a broader effort to control the rising cost of shipping billions of packages. | Video ,normal
AMZN,Amazoncom Inc,12-02-2016,Amazon acquires Italy-based software firm ,Amazon Web Services  the cloud computing arm of Amazon.com Inc    said it has acquired NICE  a software developer for technical computing.,topStory
AMZN,Amazoncom Inc,12-02-2016,Amazon acquires Italy-based software firm ,Feb 12 Amazon Web Services  the cloud computing arm of Amazon.com Inc   said it has acquired NICE  a software developer for technical computing.,normal
AMZN,Amazoncom Inc,16-02-2016,Amazon acquires Indian payments processor Emvantage ,MUMBAI Amazon.com Inc  said it has acquired Indian payments processor Emvantage Payments Pvt Ltd for an undisclosed sum.,topStory
AMZN,Amazoncom Inc,16-02-2016,Amazon acquires Indian payments processor Emvantage ,MUMBAI Amazon.com Inc said it has acquired Indian payments processor Emvantage Payments Pvt Ltd for an undisclosed sum.,normal
AMZN,Amazoncom Inc,16-02-2016,Amazon acquires Indian payments processor Emvantage ,MUMBAI  Feb 16 Amazon.com Inc said it has acquired Indian payments processor Emvantage Payments Pvt Ltd for an undisclosed sum.,normal
AMZN,Amazoncom Inc,18-02-2016,Exclusive: Amazon expanding deliveries by its 'on-demand' drivers ,"SAN FRANCISCO Amazon.com Inc  is quietly inviting drivers for its new ""on-demand"" delivery service to handle its standard packages  as the online retailer known for low prices and razor-thin profit margins looks to speed up delivery times and tamp down its growing multi-billion dollar logistics bill. | Video ",topStory
AMZN,Amazoncom Inc,18-02-2016,Amazon.com to open new fulfillment center in UK ,LONDON Amazon.com said on Thursday it planned to open a new fulfillment center in Britain  creating 500 new jobs over three years  as the e-commerce company expands its European business.,normal
AMZN,Amazoncom Inc,18-02-2016,Amazon.com to open new fulfillment centre in UK ,LONDON  Feb 18 Amazon.com said on Thursday it planned to open a new fulfillment centre in Britain  creating 500 new jobs over three years  as the e-commerce company expands its European business.,normal
AMZN,Amazoncom Inc,19-02-2016,Amazon to open parcel locker network across Europe ,BERLIN  Feb 19 Amazon.com Inc AMZN.O wants to set up a network of parcel lockers across Europe to enable people to pick up their own orders as it seeks to widen delivery options and cut costs.,topStory
AMZN,Amazoncom Inc,19-02-2016,Amazon to open parcel locker network across Europe ,BERLIN  Feb 19 Amazon.com Inc wants to set up a network of parcel lockers across Europe to enable people to pick up their own orders as it seeks to widen delivery options and cut costs.,normal
AMZN,Amazoncom Inc,26-02-2016,Amazon to support Apple on fight over unlocking iPhone ,SAN FRANCISCO Amazon.com Inc  said on Thursday it will support Apple Inc's  fight against a magistrate's order  which requires it to help the U.S. Federal Bureau of Investigation break into a San Bernardino shooter's iPhone.,topStory
AMZN,Amazoncom Inc,26-02-2016,Amazon to support Apple on fight over unlocking iPhone ,SAN FRANCISCO  Feb 25 Amazon.com Inc  said on Thursday it will support Apple Inc's fight against a magistrate's order  which requires it to help the U.S. Federal Bureau of Investigation break into a San Bernardino shooter's iPhone.,normal
AMZN,Amazoncom Inc,29-02-2016,Amazon to attack UK grocery market with Morrisons deal ,LONDON Amazon has launched its biggest foray into food outside of the United States with a deal with British supermarket Morrisons to offer fresh and frozen goods to customers  in some places as quickly as under one hour. | Video ,topStory
AMZN,Amazoncom Inc,29-02-2016,UPDATE 4-Amazon to attack UK grocery market with Morrisons deal ,* Rival share prices sink on competition fears   (Adds background on Amazon in the US),normal
AMZN,Amazoncom Inc,29-02-2016,Amazon enters Britain's fresh food market with Morrisons deal ,LONDON  Feb 29 Amazon has struck a wholesale supply deal with British supermarket Morrisons  that will help the online retailer step up its food offering in Britain with fresh and frozen products.,normal
AMZN,Amazoncom Inc,03-03-2016,Amazon drops encryption feature in Fire tablet software ,Amazon.com Inc has quietly dropped support for disk encryption on its Fire tablets  saying the feature that secures devices by scrambling data was not popular with customers.,topStory
AMZN,Amazoncom Inc,03-03-2016,Amazon drops support for on-device encryption on some Fire tablets ,SAN FRANCISCO  March 3 Amazon.com Inc. announced it plans to stop supporting on-device encryption for Fire tablets running Fire OS 5  the latest version of its operating system for the gadgets.,normal
AMZN,Amazoncom Inc,04-03-2016,UPDATE 2-Amazon drops encryption feature in Fire tablet software ,March 3 Amazon.com Inc has quietly dropped support for disk encryption on its Fire tablets  saying the feature that secures devices by scrambling data was little used by customers.,normal
AMZN,Amazoncom Inc,05-03-2016,Amazon to restore encryption to Fire tablets after complaints ,March 5 Amazon.com Inc said it plans to restore an encryption feature on its Fire tablets after customers and privacy advocates criticized the company for quietly removing the security option when it released its latest operating system.,topStory
AMZN,Amazoncom Inc,08-03-2016,Amazon to restore encryption to Fire tablets after complaints ,Amazon.com Inc  said it plans to restore an encryption feature on its Fire tablets after customers and privacy advocates criticized the company for quietly removing the security option when it released its latest operating system.,topStory
AMZN,Amazoncom Inc,09-03-2016,Amazon to start air delivery network with leasing deal ,Amazon.com Inc  said on Wednesday it had signed a deal to lease 20 Boeing  767 widebody freighter aircraft to handle more of its own deliveries in the United States.,topStory
AMZN,Amazoncom Inc,09-03-2016,UPDATE 3-Amazon to start air delivery network with leasing deal ,March 9 Amazon.com Inc said on Wednesday it had signed a deal to lease 20 Boeing 767 widebody freighter aircraft to handle more of its own deliveries in the United States.,normal
AMZN,Amazoncom Inc,09-03-2016,Amazon to lease 20 Boeing aircraft for cargo delivery ,March 9 Aircraft lessor Air Transport Services Group Inc said it would lease 20 Boeing 767 freighter planes to Amazon.com Inc as the online retailer looks to operate its own air cargo network.,normal
AMZN,Amazoncom Inc,09-03-2016,Amazon tribe in Peru frees hostages after negotiations ,LIMA An indigenous village in the Peruvian Amazon freed public officials it had been holding hostage to press for help after a ruptured pipeline spilled 1 000 barrels of crude on its lands  the state-owned energy company Petroperu said.,normal
AMZN,Amazoncom Inc,09-03-2016,Amazon tribe in Peru frees hostages after negotiations ,LIMA  March 8 An indigenous village in the Peruvian Amazon freed public officials it had been holding hostage to press for help after a ruptured pipeline spilled 1 000 barrels of crude on its lands  the state-owned energy company Petroperu said.,normal
AMZN,Amazoncom Inc,15-03-2016,Amazon Web Services says over 1 000 databases moved to cloud since Jan. 1 ,March 15 Amazon.com Inc's cloud business  Amazon Web Services  said that more than 1 000 databases have been moved to the AWS cloud by customers since the beginning of the year.,topStory
AMZN,Amazoncom Inc,15-03-2016,Amazon being probed for alleged tax evasion in Italy: Bloomberg ,Amazon.com Inc is under investigation in Italy for alleged tax evasion  the company's chief for Italy and Spain  Francois Nyuts told Bloomberg.,normal
AMZN,Amazoncom Inc,15-03-2016,Amazon being probed for alleged tax evasion in Italy-Bloomberg ,March 15 Amazon.com Inc is under investigation in Italy for alleged tax evasion  the company's chief for Italy and Spain  Francois Nyuts told Bloomberg.,normal
AMZN,Amazoncom Inc,17-03-2016,U.S. SEC says Amazon should allow shareholder vote on gender pay ,March 17 Amazon.com Inc should allow shareholders to vote on a proposal on gender pay equality  the U.S. securities regulator decided this week in rejecting the retailer's request to omit the measure from its annual ballot.,topStory
AMZN,Amazoncom Inc,17-03-2016,BRIEF-Fitbit and Amazon bring voice-enabled features to Alexa ,* Fitbit and Amazon bring voice-enabled health and fitness capabilities to Alexa,normal
AMZN,Amazoncom Inc,18-03-2016,SEC says Amazon should allow shareholder vote on gender pay ,Amazon.com Inc  should allow shareholders to vote on a proposal on gender pay equality  the U.S. securities regulator decided this week in rejecting the retailer's request to omit the measure from its annual ballot.,topStory
AMZN,Amazoncom Inc,21-03-2016,Amazon says some warrants in Air Transport Services exercisable by July 8 , (This March 18 story corrects headline and paragraph 1 to say that Amazon has warrants to buy 9.99 percent stake in Air Transport Services  not that it has bought that stake),normal
AMZN,Amazoncom Inc,21-03-2016,CORRECTED-Amazon says some warrants in Air Transport Services exercisable by July 8 (March 18) ,March 18 Amazon.com Inc said it has warrants to buy a stake in Air Transport Services Group Inc   9.99 percent of which will become exercisable as of July 8 or when Air Transport holds its shareholder meeting - whichever comes first. (http://1.usa.gov/1Zb30XF),normal
AMZN,Amazoncom Inc,22-03-2016,Amazon exec weighs in on proposed Staples-Office Depot merger ,WASHINGTON An executive with Amazon.com Inc's  unit that sells office supplies to businesses gave testimony on Tuesday that appeared to bolster a U.S. regulator's wariness over a potential merger of Staples Inc  and Office Depot Inc .,topStory
AMZN,Amazoncom Inc,22-03-2016,Amazon exec weighs in on proposed Staples-Office Depot merger ,WASHINGTON An executive with Amazon.com Inc's  unit that sells office supplies to businesses gave testimony on Tuesday that appeared to bolster a U.S. regulator's wariness over a potential merger of Staples Inc and Office Depot Inc.,normal
AMZN,Amazoncom Inc,22-03-2016,Amazon exec weighs in on proposed Staples-Office Depot merger ,WASHINGTON  March 22 An executive with Amazon.com Inc's unit that sells office supplies to businesses gave testimony on Tuesday that appeared to bolster a U.S. regulator's wariness over a potential merger of Staples Inc  and Office Depot Inc.,normal
AMZN,Amazoncom Inc,22-03-2016,Amazon sues veteran exec hired by Target ,SAN FRANCISCO Amazon.com Inc has sued a veteran logistics executive hired by Target Corp as its chief supply chain and logistics officer to prevent him from revealing trade secrets.,normal
AMZN,Amazoncom Inc,22-03-2016,Amazon sues former employee over new job at Target ,Amazon.com Inc  has sued a former executive hired by Target Corp  as its chief supply chain and logistics officer to prevent him from revealing trade secrets.,normal
AMZN,Amazoncom Inc,22-03-2016,UPDATE 1-Amazon sues veteran exec hired by Target ,SAN FRANCISCO  March 22 Amazon.com Inc  has sued a veteran logistics executive hired by Target Corp  as its chief supply chain and logistics officer to prevent him from revealing trade secrets.,normal
AMZN,Amazoncom Inc,22-03-2016,Amazon sues former employee over new job at Target ,March 22 Amazon.com Inc has sued a former executive hired by Target Corp as its chief supply chain and logistics officer to prevent him from revealing trade secrets.,normal
AMZN,Amazoncom Inc,23-03-2016,Amazon says its female workers paid equally as men ,SAN FRANCISCO Amazon.com Inc  under pressure from an activist shareholder to disclose its policies on gender pay equality  said on Wednesday its female employees earned as much as their male counterparts  according to a survey it recently conducted.,topStory
AMZN,Amazoncom Inc,23-03-2016,UPDATE 2-Amazon says its female workers paid equally as men ,SAN FRANCISCO  March 23 Amazon.com Inc  under pressure from an activist shareholder to disclose its policies on gender pay equality  said on Wednesday its female employees earned as much as their male counterparts  according to a survey it recently conducted.,normal
AMZN,Amazoncom Inc,23-03-2016,Amazon.com says review finds women get equal pay at company ,SAN FRANCISCO  March 23 Online retailer Amazon.com Inc said on Wednesday a recent survey of its employees found that female workers earned 99.9 cents for every dollar earned by men in the same positions last year.,normal
AMZN,Amazoncom Inc,26-03-2016,Amazon plans two-hour delivery in Berlin -Welt ,FRANKFURT Amazon is preparing to launch a two-hour delivery service in Berlin  German newspaper Welt reported on Saturday  citing Berlin transport sources.,topStory
AMZN,Amazoncom Inc,26-03-2016,Amazon plans two-hour delivery in Berlin -Welt ,FRANKFURT  March 26 Amazon is preparing to launch a two-hour delivery service in Berlin  German newspaper Welt reported on Saturday  citing Berlin transport sources.,normal
AMZN,Amazoncom Inc,29-03-2016,Amazon agrees to pay fine for wage law violation by contractor ,Amazon.com Inc agreed to pay over $80 000 in dues and fines after a delivery contractor of the online retailer failed to pay employee wages  Massachusetts' attorney general said.,topStory
AMZN,Amazoncom Inc,29-03-2016,Amazon agrees to pay fine for wage law violation by contractor ,Amazon.com Inc agreed to pay over $80 000 in dues and fines after a delivery contractor of the online retailer failed to pay employee wages  Massachusetts' attorney general said.,normal
AMZN,Amazoncom Inc,29-03-2016,Amazon agrees to pay fine for wage law violation by contractor ,March 29 Amazon.com Inc agreed to pay over $80 000 in dues and fines after a delivery contractor of the online retailer failed to pay employee wages  Massachusetts' attorney general said.,normal
AMZN,Amazoncom Inc,31-03-2016,Amazon in talks to buy stake in mapping company HERE -sources ,FRANKFURT  March 31 Amazon is in talks with a consortium of German carmakers about taking a stake in high-definition digital mapping company HERE  two auto industry sources familiar with the matter said on Thursday.,topStory
AMZN,Amazoncom Inc,02-04-2016,BRIEF-Amazon plans to expand Prime Now fast delivery - Bloomberg ,* Prime Now will be run on Amazon's website starting in May  -Bloomberg  Source text - http://bloom.bg/1M7XraK Further company coverage:    (Bengaluru Newsroom: +1 646 223 8780),topStory
AMZN,Amazoncom Inc,04-04-2016,Amazon CEO says latest Kindle version is ready ,Amazon.com Inc's latest Kindle version is ready and further details could be expected next week  Chief Executive Jeff Bezos tweeted on Monday.,topStory
AMZN,Amazoncom Inc,04-04-2016,Amazon CEO says latest Kindle version is ready ,April 4 Amazon.com Inc's latest Kindle version is ready and further details could be expected next week  Chief Executive Jeff Bezos tweeted on Monday. (http://bit.ly/1RAdH4m),normal
AMZN,Amazoncom Inc,05-04-2016,UPDATE 1-Amazon to sell new Kindle with rechargeable protective case - WSJ ,April 5 Amazon.com Inc is set to release a higher-end Kindle version with a rechargeable protective case for a better battery life  the Wall Street Journal reported on Tuesday  citing a person familiar with the matter.,topStory
AMZN,Amazoncom Inc,05-04-2016,Amazon to sell new Kindle with rechargeable protective case - WSJ ,April 5 Amazon.com Inc is set to release a higher-end Kindle version with a rechargeable protective case for a better battery life  the Wall Street Journal reported on Tuesday  citing a person familiar with the matter.,normal
AMZN,Amazoncom Inc,05-04-2016,BRIEF-Amazon to release new kindle with rechargeable protective case next week company also developing solar-charged kindle case - CNBC  citing DJ ,* Amazon to release new kindle with rechargeable protective case next week company also developing solar-charged kindle case - CNBC  citing DJ  Further company coverage:    (Bengaluru Newsroom +91 80 6749-1130; within U.S. +1 646 223 8780),normal
AMZN,Amazoncom Inc,06-04-2016,Amazon to sell new Kindle with rechargeable protective case: WSJ ,Amazon.com Inc is set to release a higher-end Kindle version with a rechargeable protective case for a better battery life  the Wall Street Journal reported on Tuesday  citing a person familiar with the matter. | Video ,topStory
AMZN,Amazoncom Inc,06-04-2016,Amazon chief Bezos defends corporate culture in letter to shareholders ,SAN FRANCISCO In a letter sent to shareholders on Tuesday  Amazon.com Inc's  founder and chief executive  Jeff Bezos  defended the online retailer's corporate culture  which was the subject of a critical report by The New York Times last year.,normal
AMZN,Amazoncom Inc,06-04-2016,Daimler confirms HERE in talks with Amazon  Microsoft ,BERLIN Amazon.com and Microsoft are in talks about taking a minority stake in HERE  a digital mapping business controlled by Germany's luxury carmakers to help develop self-driving cars  Daimler said on Wednesday.,normal
AMZN,Amazoncom Inc,06-04-2016,Daimler confirms HERE in talks with Amazon  Microsoft ,BERLIN  April 6 Amazon.com and Microsoft are in talks about taking a minority stake in HERE  a digital mapping business controlled by Germany's luxury carmakers to help develop self-driving cars  Daimler  said on Wednesday.,normal
AMZN,Amazoncom Inc,06-04-2016,Amazon chief Bezos defends corporate culture in letter to shareholders ,SAN FRANCISCO  April 5 In a letter sent to shareholders on Tuesday  Amazon.com Inc's founder and chief executive  Jeff Bezos  defended the online retailer's corporate culture  which was the subject of a critical report by The New York Times last year.,normal
AMZN,Amazoncom Inc,08-04-2016,BRIEF-Amazon.com says Jeff Wilke appointed as CEO of worldwide consumer and Andy Jassy appointed as CEO of Amazon web services- blog post ,* Says Jeff Wilke appointed as CEO of worldwide consumer and Andy Jassy appointed as CEO of Amazon web services- blog post  Source text : (http://amzn.to/1S6nXU6) Further company coverage:    (Bengaluru Newsroom +91 80 6749-1130; within U.S. +1 646 223 8780),topStory
AMZN,Amazoncom Inc,13-04-2016,Amazon launches new slimmer Kindle e-reader ,SAN FRANCISCO Amazon.com Inc rolled out a new Kindle e-reader on Wednesday  its eighth and slimmest device in the series  with a charger that is built into its cover.,topStory
AMZN,Amazoncom Inc,13-04-2016,Amazon launches new slimmer Kindle e-reader ,SAN FRANCISCO  April 13 Amazon.com Inc  rolled out a new Kindle e-reader on Wednesday  its eighth and slimmest device in the series  with a charger that is built into its cover.,normal
AMZN,Amazoncom Inc,21-04-2016,Amazon launches Fire tablet in three new colors with higher storage ,Amazon.com Inc has launched its Fire tablet in three new colors with higher internal storage.,topStory
