Company,Organization,Date,Headline,Article,Relevance
CSCO,Cisco Systems Inc,17-08-2016,UPDATE 1-Cisco to cut 5 500 jobs in shift away from switches  routers ,Aug 17 Cisco Systems Inc said it would lay off up to 5 500 employees  or nearly 7 percent of its workforce  as the world's largest networking gear maker shifts focus to areas such as security  Internet of Things and cloud.,normal
CSCO,Cisco Systems Inc,17-08-2016,Cisco to cut about 5 500 jobs  revenue slips ,Aug 17 Cisco Systems Inc reported a 2 percent drop in quarterly revenue and said it would lay off up to 5 500 employees  or nearly 7 percent of its workforce  as the world's largest networking gear maker struggles with sluggish demand for its main switching and routing business.,normal
CSCO,Cisco Systems Inc,17-08-2016,Cisco to lay off about 14 000 employees: tech news site CRN ,Cisco Systems Inc is laying off about 14 000 employees  representing nearly 20 percent of the network equipment maker's global workforce  technology news site CRN reported  citing sources close to the company.,normal
CSCO,Cisco Systems Inc,17-08-2016,UPDATE 5-Cisco to lay off about 14 000 employees - tech news site CRN ,Aug 17 Cisco Systems Inc is laying off about 14 000 employees  representing nearly 20 percent of the network equipment maker's global workforce  technology news site CRN reported  citing sources close to the company.,normal
CSCO,Cisco Systems Inc,17-08-2016,Cisco Systems to lay off about 14 000 employees - CRN ,Aug 16 Cisco Systems Inc is laying off about 14 000 employees  representing nearly 20 percent of the network equipment maker's global workforce  technology news site CRN reported  citing sources close to the company.,normal
CSCO,Cisco Systems Inc,23-08-2016,U.S. Trade Rep approves import ban on Arista devices  says rival Cisco ,NEW YORK The U.S. Trade Representative has upheld an import ban on Arista Networks Inc's ethernet switches following a federal commission's finding in June that the company's products infringed patents owned by rival Cisco Systems Inc  Cisco said.,topStory
CSCO,Cisco Systems Inc,23-08-2016,U.S. Trade Rep approves import ban on Arista devices  says rival Cisco ,NEW YORK The U.S. Trade Representative has upheld an import ban on Arista Networks Inc's ethernet switches following a federal commission's finding in June that the company's products infringed patents owned by rival Cisco Systems Inc  Cisco said.,normal
CSCO,Cisco Systems Inc,23-08-2016,UPDATE 2-U.S. Trade Rep approves import ban on Arista devices  says rival Cisco ,NEW YORK  Aug 23 The U.S. Trade Representative has upheld an import ban on Arista Networks Inc's  ethernet switches following a federal commission's finding in June that the company's products infringed patents owned by rival Cisco Systems Inc  Cisco said.,normal
CSCO,Cisco Systems Inc,23-08-2016,Import ban on Arista devices approved by USTR  Cisco says ,NEW YORK  Aug 23 The U.S. Trade Representative has upheld an import ban against certain Arista Networks Inc  products following a June decision by a federal trade agency finding that the company's products infringed several patents owned by rival Cisco Systems Inc  Cisco said in a Monday blog post on the company's website.,normal
CSCO,Cisco Systems Inc,25-08-2016,Judge pauses Arista antitrust case against Cisco ,"A federal judge has put on hold an antitrust case filed by Arista Networks Inc against rival Cisco Systems Inc  saying that Arista has not shown a delay would allow Cisco to perpetuate its ""monopoly power"" over consumers and competitors.",topStory
CSCO,Cisco Systems Inc,30-08-2016,Cisco tells International Trade Commission Arista flouting its orders ,Cisco Systems Inc accused Arista Networks Inc of violating a cease and desist order imposed by the U.S. International Trade Commission and claimed the company's redesigned ethernet switches continue to infringe its patents in a new complaint.,topStory
CSCO,Cisco Systems Inc,12-09-2016,Barrick Gold partners with Cisco in bid to boost productivity ,VANCOUVER Barrick Gold Corp   the world's biggest gold producer  said on Monday it would partner with Cisco Systems  to incorporate digital technology in all aspects of its mining business  aiming to improve productivity and reduce costs.,topStory
CSCO,Cisco Systems Inc,12-09-2016,UPDATE 1-Barrick Gold partners with Cisco in bid to boost productivity ,VANCOUVER  Sept 12 Barrick Gold Corp  the world's biggest gold producer  said on Monday it would partner with Cisco Systems to incorporate digital technology in all aspects of its mining business  aiming to improve productivity and reduce costs.,normal
CSCO,Cisco Systems Inc,12-09-2016,Barrick Gold partners with Cisco in bid to boost productivity ,Sept 12 Barrick Gold Corp  the world's biggest gold producer  said on Monday it would partner with Cisco Systems to incorporate digital technology in all aspects of its mining business  aiming to improve productivity and efficiency.,normal
CSCO,Cisco Systems Inc,27-09-2016,BRIEF-Cisco said to spend up to $4 billion to lift Mexico production - Bloomberg  citing source ,* Cisco said to spend up to $4 billion to lift Mexico production - Bloomberg  citing source  Source text - (http://bloom.bg/2dAitlU) Further company coverage:    (Bengaluru Newsroom),topStory
CSCO,Cisco Systems Inc,28-09-2016,Cisco plans $4 billion worth of expansion in Mexico: government ,MEXICO CITY U.S. networking equipment maker Cisco Systems Inc  plans more than $4 billion worth of expansion in Mexico between 2016 and 2018  the Mexican government said on Tuesday.,topStory
CSCO,Cisco Systems Inc,28-09-2016,UPDATE 1-Cisco plans $4 bln worth of expansion in Mexico -government ,MEXICO CITY  Sept 27 U.S. networking equipment maker Cisco Systems Inc plans more than $4 billion worth of expansion in Mexico between 2016 and 2018  the Mexican government said on Tuesday.,normal
CSCO,Cisco Systems Inc,28-09-2016,Cisco plans $4 bln worth of expansion in Mexico-government ,MEXICO CITY  Sept 27 Cisco Systems Inc  plans more than $4 billion worth of expansion in Mexico between 2016 and 2018  the Mexican government said on Tuesday.,normal
CSCO,Cisco Systems Inc,17-10-2016,BRIEF-Cisco appoints Amy Chang to board of directors ,* Cisco Systems Inc - with appointment of Chang  Cisco's board consists of 12 members  Source text for Eikon:  Further company coverage:,topStory
CSCO,Cisco Systems Inc,17-10-2016,BRIEF-Cisco Systems acquires Heroik Labs Inc ,* Announced that it has acquired Heroik Labs  Inc a privately held company headquartered in San Francisco  CA,normal
CSCO,Cisco Systems Inc,24-10-2016,BRIEF-Cisco Systems CEO Charles Robbins' FY 2016 total compensation was $16 mln ,* Cisco Systems Inc - CEO Charles Robbins' FY 2016 total compensation was $16.0 million,topStory
CSCO,Cisco Systems Inc,15-11-2016,India's Reliance Group  Cisco Jasper partner for technology venture ,MUMBAI India's Reliance Group  controlled by billionaire Anil Ambani  has partnered with Cisco Jasper to launch a venture to provide enterprises with internet of things solutions in the country  the companies said in a statement on Tuesday.,topStory
CSCO,Cisco Systems Inc,15-11-2016,India's Reliance Group  Cisco Jasper partner for technology venture ,MUMBAI  Nov 15 India's Reliance Group  controlled by billionaire Anil Ambani  has partnered with Cisco Jasper to launch a venture to provide enterprises with internet of things solutions in the country  the companies said in a statement on Tuesday.,normal
CSCO,Cisco Systems Inc,16-11-2016,Cisco's profit forecast misses estimates  shares slip ,Cisco Systems Inc  forecast adjusted profit for the current quarter below analysts' estimate as the company's traditional business of switches and routers continues to struggle with sluggish demand.,topStory
CSCO,Cisco Systems Inc,16-11-2016,BRIEF-Cisco Q1 non-GAAP earnings per share $0.61 ,* Cisco Systems - estimates that GAAP EPS will be $0.42 to $0.47 which is lower than non-GAAP EPS by $0.10 to $0.13 per share in Q2 of fiscal 2017,normal
CSCO,Cisco Systems Inc,21-11-2016,U.S. Customs sides with Arista amid Cisco patent allegations ,U.S. customs officials ruled that Arista Networks Inc  can import redesigned ethernet switches that had been banned by the International Trade Commission  reducing pressure on Arista as it battles allegations of intellectual property infringement made by rival Cisco Systems Inc .,topStory
CSCO,Cisco Systems Inc,21-11-2016,U.S. Customs sides with Arista amid Cisco patent allegations ,Nov 21 U.S. customs officials ruled that Arista Networks Inc can import redesigned ethernet switches that had been banned by the International Trade Commission  reducing pressure on Arista as it battles allegations of intellectual property infringement made by rival Cisco Systems Inc.,normal
CSCO,Cisco Systems Inc,21-11-2016,Cisco  Arista set to face off at copyright and patent trial ,Networking equipment giant Cisco Systems Inc is set to confront fast-growing rival Arista Networks Inc at a copyright and patent trial that kicks off Monday in a California federal court.,normal
CSCO,Cisco Systems Inc,22-11-2016,U.S. Customs sides with Arista amid Cisco patent allegations ,U.S. customs officials ruled that Arista Networks Inc can import redesigned ethernet switches that had been banned by the International Trade Commission  reducing pressure on Arista as it battles allegations of intellectual property infringement made by rival Cisco Systems Inc.,topStory
CSCO,Cisco Systems Inc,30-11-2016,Siemens hires Cisco manager to add high-tech acumen to board ,FRANKFURT Siemens said it was hiring Cedrik Neike  currently a manager at Cisco Systems  in a board reshuffle that underscores its bet on electrification  automation and the use of technology in the industrial world.,topStory
CSCO,Cisco Systems Inc,10-12-2016,U.S. trade judge rules Arista infringes more Cisco network patents ,NEW YORK Arista Networks Inc used rival Cisco Systems Inc's network device technology in its ethernet switches without permission  a U.S. trade judge ruled on Friday  handing Cisco yet another win in a sprawling legal battle over patents between the two companies.,topStory
CSCO,Cisco Systems Inc,14-12-2016,U.S. jury sides with Arista over Cisco in copyright battle ,SAN FRANCISCO A U.S. jury on Wednesday handed Arista Networks Inc a major win in a wide-ranging legal battle against Cisco Systems Inc  ruling that Arista owed no damages over Cisco's claims of copyright infringement.,topStory
CSCO,Cisco Systems Inc,23-12-2016,Ericsson  Cisco to target corporate  public sector clients in 2017 ,STOCKHOLM Global telecoms equipment gear maker Ericsson  plans to expand its partnership with Cisco Systems Inc  by serving new corporate clients and the public sector in 2017  its North American chief told Reuters in an interview.,topStory
CSCO,Cisco Systems Inc,09-01-2017,BRIEF-Finjan Holdings unit has filed a patent infringement lawsuit against Cisco Systems ,* Unit has filed a patent infringement lawsuit against Cisco Systems,topStory
CSCO,Cisco Systems Inc,25-01-2017,REFILE-Cisco AppDynamics deal seeks to boost ratio of software revenue ,Jan 25 Cisco Systems Inc's decision to acquire software startup AppDynamics for $3.7 billion  nearly double the private-market valuation  reflects Cisco's struggles in building its software business  according to company financial reports and internal documents.,topStory
CSCO,Cisco Systems Inc,25-01-2017,Cisco pays fantastical price to capture unicorn ,NEW YORK (Reuters Breakingviews) - Cisco Systems is chasing a fairy tale. The networking giant's core switch and router businesses face tough times. Buying software firm AppDynamics for $3.7 billion offers some respite from hardware woes. But the company is paying well over the odds to add a bit of excitement to its story.,normal
CSCO,Cisco Systems Inc,25-01-2017,Cisco to buy AppDynamics for $3.7 billion in growth push ,SAN FRANCISCO Cisco Systems Inc  said on Tuesday that it agreed to buy U.S. business software company AppDynamics Inc for about $3.7 billion  making one of its largest deals of recent years as it searches for growth beyond its core networking business.,normal
CSCO,Cisco Systems Inc,25-01-2017,UPDATE 3-Cisco to buy AppDynamics for $3.7 bln in growth push ,SAN FRANCISCO  Jan 24 Cisco Systems Inc  said on Tuesday that it agreed to buy U.S. business software company AppDynamics Inc for about $3.7 billion  making one of its largest deals of recent years as it searches for growth beyond its core networking business.,normal
CSCO,Cisco Systems Inc,25-01-2017,Cisco to buy AppDynamics for about $3.7 bln ,Jan 24 Cisco said on Tuesday it intends to acquire AppDynamics Inc for about $3.7 billion in cash and assumed equity awards.,normal
CSCO,Cisco Systems Inc,25-01-2017,BRIEF-Cisco to acquire AppDynamics for $3.7 bln ,* Cisco announces intent to acquire application performance monitoring leader AppDynamics,normal
CSCO,Cisco Systems Inc,15-02-2017,Cisco profit beats on strong demand for security products ,Cisco Systems Inc  reported higher-than-expected quarterly revenue and profit  helped mainly by strong demand for its security products.,topStory
CSCO,Cisco Systems Inc,15-02-2017,UPDATE 1-Cisco profit beats on strong demand for security products ,Feb 15 Cisco Systems Inc reported higher-than-expected quarterly revenue and profit  helped mainly by strong demand for its security products.,normal
CSCO,Cisco Systems Inc,15-02-2017,Cisco revenue slips for fifth straight quarter ,Feb 15 Cisco Systems Inc's quarterly revenue fell for the fifth straight quarter  hurt by sluggish demand in its legacy network equipment business.,normal
CSCO,Cisco Systems Inc,13-03-2017,BRIEF-Cisco appoints Brenton Saunders  CEO Of Allergan Plc  to board of directors ,* Cisco appoints brenton l. Saunders  chairman  president and ceo of allergan plc  to board of directors  Source text for Eikon:  Further company coverage:,topStory
CSCO,Cisco Systems Inc,30-03-2017,A scramble at Cisco exposes uncomfortable truths about U.S. cyber defense ,SAN FRANCISCO When WikiLeaks founder Julian Assange disclosed earlier this month that his anti-secrecy group had obtained CIA tools for hacking into technology products made by U.S. companies  security engineers at Cisco Systems  swung into action. | Video ,topStory
CSCO,Cisco Systems Inc,31-03-2017,BRIEF-Cisco entered into a 364-day credit agreement ,* Cisco - On March 30   entered into a 364-day credit agreement,topStory
CSCO,Cisco Systems Inc,04-04-2017,BRIEF-Ericsson and Cisco to strengthen Nextel IP network in Brazil ,* Says Ericsson and Cisco to strengthen Nextel IP network in Brazil,topStory
CSCO,Cisco Systems Inc,05-04-2017,Cisco CEO nominated to bring tech chops to BlackRock board ,NEW YORK BlackRock Inc   the world's largest asset manager  on Wednesday said Cisco Systems Inc  Chief Executive Chuck Robbins has been nominated to serve on its board of directors.,topStory
CSCO,Cisco Systems Inc,05-04-2017,UPDATE 2-Cisco CEO nominated to bring tech chops to BlackRock board ,NEW YORK  April 5 BlackRock Inc  the world's largest asset manager  on Wednesday said Cisco Systems Inc Chief Executive Chuck Robbins has been nominated to serve on its board of directors.,normal
CSCO,Cisco Systems Inc,05-04-2017,RPT-BlackRock nominates Cisco CEO to serve on its board ,NEW YORK  April 5 BlackRock Inc  the world's largest asset manager  on Wednesday said it would nominate Cisco Systems Inc chief executive Charles Robbins to serve on its board of directors.,normal
CSCO,Cisco Systems Inc,05-04-2017,BlackRock nominates Cisco CEO to serve on its board ,NEW YORK  April 5 BlackRock Inc  the world's largest asset manager  on Wednesday said it would nominate Cisco Systems Inc chief executive Charles Robbins to serve on its board of directors.,normal
CSCO,Cisco Systems Inc,17-05-2017,UPDATE 2-Cisco revenue forecast disappoints; says to cut 1 100 more jobs ,May 17 Cisco Systems Inc forecast current-quarter revenue that widely missed analysts' estimates and said it would cut 1 100 more jobs  as the world's largest networking gear maker steps up efforts to transform into a software-focused company.,topStory
CSCO,Cisco Systems Inc,17-05-2017,Cisco revenue falls for sixth quarter in a row ,May 17 Cisco Systems Inc  the world's largest networking gear maker  reported its sixth straight fall in quarterly revenue  largely due to declines in its router business.,normal
CSCO,Cisco Systems Inc,18-05-2017,BRIEF-Jacobs Engineering expands Cisco relationship to enhance connectivity solution options in Canada ,* Jacobs Engineering Group Inc - expands Cisco relationship to enhance connectivity solution options in Canada Source text for Eikon: Further company coverage:,topStory
CSCO,Cisco Systems Inc,18-05-2017,Cisco revenue forecast disappoints; says to cut 1 100 more jobs ,Cisco Systems Inc  forecast current-quarter revenue that widely missed analysts' estimates and said it would cut 1 100 more jobs  as the world's largest networking gear maker steps up efforts to transform into a software-focused company.,normal
CSCO,Cisco Systems Inc,31-05-2017,BRIEF-IBM says Cisco and Co security working together to address growing global threat of cybercrime​ ,* IBM says ‍Ccisco and IBM security are working together to address growing global threat of cybercrime​,topStory
CSCO,Cisco Systems Inc,01-06-2017,Arista wins round in Cisco patent fight over network technology ,Arista Networks Inc won a ruling on Thursday in its legal battle with Cisco Systems Inc over networking device technology  setting the stage for Arista to undo a U.S. agency's order blocking importation of some of its products.,topStory
CSCO,Cisco Systems Inc,01-06-2017,Arista wins round in Cisco patent fight over network technology ,Arista Networks Inc  won a ruling on Thursday in its legal battle with Cisco Systems Inc  over networking device technology  setting the stage for Arista to undo a U.S. agency's order blocking importation of some of its products.,normal
CSCO,Cisco Systems Inc,01-06-2017,Arista wins round in Cisco patent fight over network technology ,June 1 Arista Networks Inc won a ruling on Thursday in its legal battle with Cisco Systems Inc over networking device technology  setting the stage for Arista to undo a U.S. agency's order blocking importation of some of its products.,normal
CSCO,Cisco Systems Inc,20-06-2017,Cisco adds subscription services to its core networking business ,SAN FRANCISCO Cisco Systems Inc's  core networking business on Tuesday took its first step into the market of subscription services  announcing a suite of new security and automation tools for big businesses.,topStory
CSCO,Cisco Systems Inc,20-06-2017,Cisco adds subscription services to its core networking business ,SAN FRANCISCO  June 20 Cisco Systems Inc's core networking business on Tuesday took its first step into the market of subscription services  announcing a suite of new security and automation tools for big businesses.,normal
CSCO,Cisco Systems Inc,26-06-2017,Apple  Cisco team up to push for cyber security insurance discounts ,Apple Inc  is working with Cisco Systems Inc  to help businesses that primarily use gear from both companies to get a discount on cyber-security insurance premiums  Apple Chief Executive Officer Tim Cook said on Monday.,topStory
CSCO,Cisco Systems Inc,26-06-2017,UPDATE 1-Apple  Cisco team up to push for cyber security insurance discounts ,June 26 Apple Inc is working with Cisco Systems Inc to help businesses that primarily use gear from both companies to get a discount on cyber-security insurance premiums  Apple Chief Executive Officer Tim Cook said on Monday.,normal
CSCO,Cisco Systems Inc,20-07-2017,Arista loses bid to lift import ban in Cisco battle ,The U.S. government on Thursday dealt Arista Networks Inc a loss in its technology dispute with Cisco Systems Inc and refused to set aside an order blocking importation of some of Arista's network switches.,topStory
CSCO,Cisco Systems Inc,20-07-2017,Arista loses bid to lift import ban in Cisco battle ,July 20 The U.S. government on Thursday dealt Arista Networks Inc a loss in its technology dispute with Cisco Systems Inc and refused to set aside an order blocking importation of some of Arista's network switches.,normal
CSCO,Cisco Systems Inc,21-07-2017,Arista loses bid to lift import ban in Cisco battle ,The U.S. government on Thursday dealt Arista Networks Inc a loss in its technology dispute with Cisco Systems Inc and refused to set aside an order blocking importation of some of Arista's network switches.,topStory
CSCO,Cisco Systems Inc,21-07-2017,UPDATE 1-Arista loses bid to lift import ban in Cisco battle ,July 20 The U.S. government on Thursday dealt Arista Networks Inc a loss in its technology dispute with Cisco Systems Inc and refused to set aside an order blocking importation of some of Arista's network switches.,normal
CSCO,Cisco Systems Inc,27-07-2017,BRIEF-Ict group and Cisco enter into partnership for digital transformation​ ,* ‍ICT GROUP AND CISCO ENTER INTO PARTNERSHIP FOR DIGITAL TRANSFORMATION​ Source Text For Eikon: Further Company Coverage: (Gdynia Newsroom:),topStory
CSCO,Cisco Systems Inc,09-08-2017,BRIEF-Cisco promotes David Goeckeler to executive vice president ,* Cisco promotes David Goeckeler to executive vice president Source text for Eikon: Further company coverage:,topStory
CSCO,Cisco Systems Inc,16-08-2017,UPDATE 3-Cisco's security business revenue misses estimates  shares drop ,Aug 16 Cisco Systems Inc's quarterly revenue in its closely-watched security business missed analysts' estimates  raising concerns about the world's largest networking gear maker's efforts to transform into a software-focused company.,topStory
CSCO,Cisco Systems Inc,17-08-2017,Cisco's security business revenue misses estimates  shares drop ,Cisco Systems Inc's  quarterly revenue in its closely-watched security business missed analysts' estimates  raising concerns about the world's largest networking gear maker's efforts to transform into a software-focused company.,topStory
CSCO,Cisco Systems Inc,21-08-2017,BRIEF-Cisco announces intent to acquire Springpath ,* Cisco - ‍will acquire Springpath for $320 million in cash and assumed equity awards​,topStory
CSCO,Cisco Systems Inc,24-08-2017,BRIEF-Sevenet gets EUR 1.3 mln net order on delivery of Cisco equipment ,* GETS EUR 1.3 ‍​MILLION NET ORDER FROM LONG-TERM FINANCIAL SECTOR CLIENT ON DELIVERY OF CISCO EQUIPMENT Source text for Eikon: Further company coverage: (Gdynia Newsroom),topStory
CSCO,Cisco Systems Inc,01-09-2017,BRIEF-Cisco executive chairman adopted a pre-arranged stock trading plan to sell up to 250 000 shares of Cisco stock on Aug 28 ,* Cisco says ‍​on Aug 28  John Chambers  co's executive chairman adopted a pre-arranged stock trading plan to sell up to 250 000 shares of Cisco stock,topStory
CSCO,Cisco Systems Inc,15-09-2017,BRIEF-Viacom optimizes video distribution network in North America with Cisco ,* Viacom optimizes its video distribution network in North America with Cisco Further company coverage: ,topStory
CSCO,Cisco Systems Inc,15-09-2017,BRIEF-NBCUniversal accelerates transition to IP and Cloud with Cisco Media Blueprint ,* Cisco says NBCUniversal has aligned with Cisco Media Blueprint to transition NBC Universal's broadcast and video network architecture to IP & Cloud Source text for Eikon: Further company coverage:,normal
CSCO,Cisco Systems Inc,18-09-2017,Cisco's Executive Chairman Chambers not to seek re-election ,Cisco Systems Inc  said on Monday that Executive Chairman John Chambers would not seek re-election after his term expires in December.,topStory
CSCO,Cisco Systems Inc,18-09-2017,Cisco's Executive Chairman Chambers not to seek re-election ,Sept 18 Cisco Systems Inc said on Monday that Executive Chairman John Chambers would not seek re-election after his term expires in December.,normal
CSCO,Cisco Systems Inc,18-09-2017,BRIEF-Cisco says expects to reduce board size to eleven members ,* Cisco says board is expected to reduce the size of board to eleven members effective at time of the 2017 annual meeting of shareholders - SEC filing Source text for Eikon: (http://bit.ly/2w3n8Tg) Further company coverage:,normal
CSCO,Cisco Systems Inc,18-09-2017,BRIEF-Cisco executive chairman John Chambers to not stand for re-election ,* Cisco executive chairman John Chambers notifies board of directors that he will not stand for re-election,normal
CSCO,Cisco Systems Inc,05-10-2017,BRIEF-TIBCO acquires data virtualization business from Cisco ,* Tibco Software Inc - ‍has entered into an agreement to acquire cisco's data virtualization business​ Source text for Eikon:,topStory
CSCO,Cisco Systems Inc,05-10-2017,BRIEF-Telenor and Cisco to launch cloud solutions platform for mobile operators ,"* Telenor Group and Cisco announces their support to launch ""WorkingGroupTwo"" (wg2)  a new business entity that will offer mobile operators a cloud solutions platform designed to increase product innovation",normal
CSCO,Cisco Systems Inc,23-10-2017,BRIEF-Cisco to report product and service revenue in five categories​ ,* Cisco - ‍will report its product and service revenue in five categories​,topStory
CSCO,Cisco Systems Inc,23-10-2017,UPDATE 3-Cisco buys BroadSoft for $1.71 bln in software push ,Oct 23 Cisco Systems Inc will buy software company BroadSoft Inc for $1.71 billion  it said on Monday  in a deal that boosts Cisco's collaboration tools and helps the company diversify its offerings away from switching and routing.,normal
CSCO,Cisco Systems Inc,23-10-2017,BRIEF-BroadSoft says if deal with Cisco is terminated under certain circumstances  co to pay Cisco cash amount of $56 mln ,* Broadsoft Inc says if deal with Cisco is terminated under certain circumstances  co to pay Cisco a cash amount equal to $56 million - SEC filing Source text: (http://bit.ly/2laWgiS) Further company coverage:,normal
CSCO,Cisco Systems Inc,23-10-2017,BRIEF-Cisco announces agreement to acquire Broadsoft ,* Cisco announces agreement to acquire Broadsoft  a leader in cloud calling and contact center solutions,normal
CSCO,Cisco Systems Inc,23-10-2017,Cisco to buy BroadSoft in $1.9 bln deal ,Oct 23 Cisco Systems Inc  the world's largest networking gear manufacturer  said it will buy U.S. telecommunications software company BroadSoft Inc in a deal valued at about $1.9 billion  including debt.,normal
CSCO,Cisco Systems Inc,23-10-2017,CORRECTED-Cisco nears deal to acquire BroadSoft -source ,SAN FRANCISCO  Oct 22 Cisco Systems Inc   the world’s largest networking gear manufacturer  is nearing a deal to buy U.S. telecommunications software firm BroadSoft Inc for close to $2 billion  a person familiar with the matter said on Sunday.,normal
CSCO,Cisco Systems Inc,24-10-2017,Cisco buys BroadSoft for $1.71 billion in software push ,Cisco Systems Inc  will buy software company BroadSoft Inc  for $1.71 billion  it said on Monday  in a deal that boosts Cisco's collaboration tools and helps the company diversify its offerings away from switching and routing. | Video ,topStory
CSCO,Cisco Systems Inc,25-10-2017,BRIEF-Cisco says CEO Charles Robbins‍​'s fy 2017 total compensation was $16.75 mln‍​ ,* Cisco says CEO Charles Robbins‍​'s fy 2017 total compensation was $16.75 million versus $16.0 million in fy 2016 - SEC filing ‍​,topStory
CSCO,Cisco Systems Inc,25-10-2017,BRIEF-‍Cisco and Google partner on new hybrid cloud solution ,* ‍Cisco and Google partner on new hybrid cloud solution  enabling apps to span on-premises environments and Google cloud platform​ Source text for Eikon: Further company coverage:,normal
