Company,Organization,Date,Headline,Article,Relevance
MSFT,Microsoft Corporation,21-08-2015,Microsoft confirms Finnish phone site closure and job cuts ,HELSINKI  Aug 21 Microsoft Corp on Friday confirmed it will close Nokia Oyj's former handset product development unit in Salo  Finland  and will cut a total of up to 2 300 jobs in the Nordic country.,normal
MSFT,Microsoft Corporation,28-08-2015,U.S. International Trade Commission clears Microsoft of patent infringement ,NEW YORK Microsoft Corp avoided a potentially costly setback to its mobile phone business on Friday as the U.S. International Trade Commission declined to block the import of its devices in a longstanding patent dispute.,topStory
MSFT,Microsoft Corporation,28-08-2015,UPDATE 2-U.S. Int'l Trade Commission clears Microsoft of patent infringement ,NEW YORK  Aug 28 Microsoft Corp avoided a potentially costly setback to its mobile phone business on Friday as the U.S. International Trade Commission declined to block the import of its devices in a longstanding patent dispute.,normal
MSFT,Microsoft Corporation,29-08-2015,U.S. International Trade Commission clears Microsoft of patent infringement ,NEW YORK Microsoft Corp  avoided a potentially costly setback to its mobile phone business on Friday as the U.S. International Trade Commission declined to block the import of its devices in a longstanding patent dispute.,topStory
MSFT,Microsoft Corporation,08-09-2015,Microsoft  Amazon video to join Disney's cloud movie service ,Walt Disney Co's studio unit said customers of Amazon.com Inc and Microsoft Corp's video services will get access to the collection on its cloud-based movie storage service from Tuesday.,topStory
MSFT,Microsoft Corporation,08-09-2015,Microsoft  Amazon video to join Disney's cloud movie service ,Sept 8 Walt Disney Co's studio unit said customers of Amazon.com Inc and Microsoft Corp's  video services will get access to the collection on its cloud-based movie storage service from Tuesday.,normal
MSFT,Microsoft Corporation,09-09-2015,Microsoft urges US court to block warrant for emails held abroad ,"NEW YORK Microsoft Corp asked a federal appeals court on Wednesday to block the U.S. government from forcing the company to hand over a customer's emails stored on an Irish server  warning that the precedent would create a ""global free-for-all"" that eviscerates personal privacy.",topStory
MSFT,Microsoft Corporation,09-09-2015,Microsoft urges U.S. court to block warrant for emails held abroad ,"NEW YORK Microsoft Corp  asked a federal appeals court on Wednesday to block the U.S. government from forcing the company to hand over a customer's emails stored on an Irish server  warning that the precedent would create a ""global free-for-all"" that eviscerates personal privacy.",normal
MSFT,Microsoft Corporation,09-09-2015,Microsoft urges US court to block warrant for emails held abroad ,"NEW YORK  Sept 9 Microsoft Corp asked a federal appeals court on Wednesday to block the U.S. government from forcing the company to hand over a customer's emails stored on an Irish server  warning that the precedent would create a ""global free-for-all"" that eviscerates personal privacy.",normal
MSFT,Microsoft Corporation,11-09-2015,Microsoft names general counsel Brad Smith as chief legal officer ,Microsoft Corp on Friday appointed its general counsel  Brad Smith  as the company's president and chief legal officer  effective Friday.,topStory
MSFT,Microsoft Corporation,11-09-2015,Microsoft names general counsel Brad Smith as chief legal officer ,Sept 11 Microsoft Corp on Friday appointed its general counsel  Brad Smith  as the company's president and chief legal officer  effective Friday.,normal
MSFT,Microsoft Corporation,14-09-2015,Microsoft sets October 6 event for Windows 10 devices ,Microsoft Corp sent out invitations on Monday for an event on Oct. 6  where it is expected to unveil new devices that run on Windows 10  its latest operating system.,topStory
MSFT,Microsoft Corporation,14-09-2015,Microsoft sets Oct. 6 event for Windows 10 devices ,Sept 14 Microsoft Corp sent out invitations on Monday for an event on Oct. 6  where it is expected to unveil new devices that run on Windows 10  its latest operating system.,normal
MSFT,Microsoft Corporation,16-09-2015,Microsoft discriminated against women in pay  promotions: U.S. lawsuit ,Microsoft Corp  on Wednesday was hit with a proposed class action lawsuit in U.S. court claiming its policy of ranking employees to determine pay and promotions led to discrimination against women.,topStory
MSFT,Microsoft Corporation,16-09-2015,Microsoft discriminated against women in pay  promotions -U.S. lawsuit ,Microsoft Corp on Wednesday was hit with a proposed class action lawsuit in U.S. court claiming its policy of ranking employees to determine pay and promotions led to discrimination against women.,normal
MSFT,Microsoft Corporation,16-09-2015,Microsoft discriminated against women in pay  promotions -U.S. lawsuit ,Sept 16 Microsoft Corp on Wednesday was hit with a proposed class action lawsuit in U.S. court claiming its policy of ranking employees to determine pay and promotions led to discrimination against women.,normal
MSFT,Microsoft Corporation,17-09-2015,Microsoft discriminated against women in pay  promotions - U.S. lawsuit ,Microsoft Corp on Wednesday was hit with a proposed class action lawsuit in U.S. court claiming its policy of ranking employees to determine pay and promotions led to discrimination against women.,topStory
MSFT,Microsoft Corporation,22-09-2015,Microsoft begins worldwide release of Office 2016 ,Microsoft Corp said it began the worldwide roll-out of Office 2016  the latest addition to its cloud-based subscription service Office 365  on Tuesday.,topStory
MSFT,Microsoft Corporation,22-09-2015,Microsoft begins worldwide release of Office 2016 ,Microsoft Corp said it began the worldwide roll-out of Office 2016  the latest addition to its cloud-based subscription service Office 365  on Tuesday.,normal
MSFT,Microsoft Corporation,22-09-2015,Microsoft begins worldwide release of Office 2016 ,Sept 22 Microsoft Corp said it began the worldwide roll-out of Office 2016  the latest addition to its cloud-based subscription service Office 365  on Tuesday.,normal
MSFT,Microsoft Corporation,28-09-2015,Microsoft reorganizes its financial results reporting ,Microsoft Corp said it was changing the way it reported financial results to reflect its emphasis on cloud and mobile businesses.,topStory
MSFT,Microsoft Corporation,28-09-2015,UPDATE 1-Microsoft reorganizes its financial results reporting ,Sept 28 Microsoft Corp said it was changing the way it reported financial results to reflect its emphasis on cloud and mobile businesses.,normal
MSFT,Microsoft Corporation,28-09-2015,Microsoft reorganizes its financial results reporting ,Sept 28 Microsoft Corp said it would report revenue and operating income based on three segments  reorganizing the way it reports financial results.,normal
MSFT,Microsoft Corporation,29-09-2015,Microsoft turns spotlight on cloud  mobile with new reporting style ,Microsoft Corp joined Amazon.com Inc and Intel Corp in tweaking the way it reports results  a move that will help the software giant show off its growing cloud and mobile businesses.,topStory
MSFT,Microsoft Corporation,29-09-2015,Microsoft turns spotlight on cloud  mobile with new reporting style ,Sept 29 Microsoft Corp joined Amazon.com Inc and Intel Corp in tweaking the way it reports results  a move that will help the software giant show off its growing cloud and mobile businesses.,normal
MSFT,Microsoft Corporation,29-09-2015,China hands Microsoft administrative fine over Xbox venture ,BEIJING Microsoft Corp  and its Chinese partner in an Xbox game console venture have been fined by China's commerce ministry for breaching antitrust rules but escaped serious punishment after it deemed they did not hamper free market competition.,normal
MSFT,Microsoft Corporation,29-09-2015,China hands Microsoft administrative fine over Xbox venture ,BEIJING  Sept 29 Microsoft Corp and its Chinese partner in an Xbox game console venture have been fined by China's commerce ministry for breaching antitrust rules but escaped serious punishment after it deemed they did not hamper free market competition.,normal
MSFT,Microsoft Corporation,29-09-2015,Microsoft reorganizes its financial results reporting ,Microsoft Corp  said it was changing the way it reported financial results to reflect its emphasis on cloud and mobile businesses.,normal
MSFT,Microsoft Corporation,02-10-2015,Mexico says Microsoft plans major investment in Mexico ,MEXICO CITY Microsoft Corp has pledged to invest around $1 billion in Mexico between this year and 2018 to promote education and access to information technology in the country  the Mexican government said.,topStory
MSFT,Microsoft Corporation,02-10-2015,Mexico says Microsoft plans major investment in Mexico ,MEXICO CITY  Oct 2 Microsoft Corp has pledged to invest around $1 billion in Mexico between this year and 2018 to promote education and access to information technology in the country  the Mexican government said.,normal
MSFT,Microsoft Corporation,06-10-2015,Microsoft unveils first laptop  updated devices using Windows 10 ,Microsoft Corp unveiled on Tuesday its first laptop  a line of Lumia smartphones  a new Surface Pro tablet and an updated version of its wearable fitness tracker  Microsoft Band  all running on Windows 10  its latest operating system. | Video ,topStory
MSFT,Microsoft Corporation,06-10-2015,Microsoft unveils first laptop  updated devices using Windows 10 ,Microsoft Corp unveiled on Tuesday its first laptop  a line of Lumia smartphones  a new Surface Pro tablet and an updated version of its wearable fitness tracker  Microsoft Band  all running on Windows 10  its latest operating system.,normal
MSFT,Microsoft Corporation,06-10-2015,Microsoft unveils new Microsoft Band fitness tracker ,Oct 6 Microsoft Corp unveiled on Tuesday a new version of its wearable fitness tracker  Microsoft Band  that will run on Windows 10  its latest operating system.,normal
MSFT,Microsoft Corporation,22-10-2015,Cloud services bolster Microsoft results  shares soar ,Microsoft Corp  reported better-than-expected quarterly adjusted revenue for the ninth quarter in a row  boosted by burgeoning demand for its cloud products  sending its shares soaring in after-hours trading on Thursday.,topStory
MSFT,Microsoft Corporation,22-10-2015,REFILE-UPDATE 4-Cloud services bolster Microsoft results  shares soar ,Oct 22 Microsoft Corp reported better-than-expected quarterly adjusted revenue for the ninth quarter in a row  boosted by burgeoning demand for its cloud products  sending its shares soaring in after-hours trading on Thursday.,normal
MSFT,Microsoft Corporation,22-10-2015,Microsoft cutting about 1 000 jobs: CNBC ,Microsoft Corp  is cutting about 1 000 jobs in a new round of layoffs  CNBC said in tweet on Thursday.,normal
MSFT,Microsoft Corporation,22-10-2015,Microsoft cutting about 1 000 jobs - CNBC ,Oct 22 Microsoft Corp is cutting about 1 000 jobs in a new round of layoffs  CNBC said in tweet on Thursday.,normal
MSFT,Microsoft Corporation,29-10-2015,Microsoft launches US$13bn bond as high-grade hits record ,NEW YORK  Oct 29 (IFR) - Software giant Microsoft launched a US$13bn seven-part bond on Thursday  one of the biggest deals of the year  as US high-grade bond issuance set a new annual record.,topStory
MSFT,Microsoft Corporation,10-11-2015,Microsoft launches cloud-based blockchain platform with Brooklyn start-up ,LONDON Microsoft launched a cloud-based blockchain platform on Tuesday with Brooklyn-based start-up ConsensYs  which will allow financial institutions to experiment cheaply and easily with the technology underpinning bitcoin.,topStory
MSFT,Microsoft Corporation,10-11-2015,Microsoft launches cloud-based blockchain platform with Brooklyn start-up ,LONDON  Nov 10 Microsoft launched a cloud-based blockchain platform on Tuesday with Brooklyn-based start-up ConsensYs  which will allow financial institutions to experiment cheaply and easily with the technology underpinning bitcoin.,normal
MSFT,Microsoft Corporation,11-11-2015,Microsoft to offer cloud services from Germany ,Microsoft Corp plans to open data centers in Germany in partnership with Deutsche Telekom AG  offering cloud storage to European businesses keen to safeguard their data from U.S. surveillance.,topStory
MSFT,Microsoft Corporation,11-11-2015,Microsoft to offer cloud services from Germany ,Nov 11 Microsoft Corp said on Wednesday it was opening data centers in Germany  partnering with Deutsche Telekom AG  to offer European users cloud data storage.,normal
MSFT,Microsoft Corporation,27-11-2015,Microsoft's Gates to start multi-billion-dollar clean tech initiative ,NEW YORK/PARIS Microsoft co-founder Bill Gates will launch a multi-billion-dollar clean energy research and development initiative with heads of state on Monday  the opening day of the U.N. climate change summit in Paris  the French government said Friday.,topStory
MSFT,Microsoft Corporation,27-11-2015,UPDATE 1-Microsoft's Gates to start multi-billion-dollar clean tech initiative ,NEW YORK/PARIS  Nov 27 Microsoft co-founder Bill Gates will launch a multi-billion-dollar clean energy research and development initiative with heads of state on Monday  the opening day of the U.N. climate change summit in Paris  the French government said Friday.,normal
MSFT,Microsoft Corporation,27-11-2015,Microsoft's Gates to start multi-billion-dollar clean tech initiative -report ,WASHINGTON  Nov 27 () - Microsoft co-founder Bill Gates will launch a multi-billion-dollar clean energy research and development initiative on Monday  the opening day of the U.N. climate change summit in Paris  GreenWire reported Friday.,normal
MSFT,Microsoft Corporation,09-12-2015,Plaintiffs in Microsoft sex bias case fight to keep suit alive ,A proposed class action claiming Microsoft Corp systematically discriminated against female employees in pay and promotions adequately alleges that the company's performance review system was designed to favor men  lawyers for the plaintiffs told a U.S. judge.,topStory
MSFT,Microsoft Corporation,10-12-2015,Data integrator SnapLogic raises $37.5 million from Microsoft  Silver Lake ,Data integrator SnapLogic said on Thursday it raised $37.5 million in funding from Microsoft Corp and Silver Lake Waterman  which it plans to use to accelerate growth and for expansion.,topStory
MSFT,Microsoft Corporation,10-12-2015,UPDATE 1-Data integrator SnapLogic raises $37.5 mln from Microsoft  Silver Lake ,Dec 10 Data integrator SnapLogic said on Thursday it raised $37.5 million in funding from Microsoft Corp  and Silver Lake Waterman  which it plans to use to accelerate growth and for expansion.,normal
MSFT,Microsoft Corporation,10-12-2015,Data integrator SnapLogic raises $37.5 mln from Microsoft  Silver Lake ,Dec 10 Data integrator SnapLogic said on Thursday it raised $37.5 million in funding from Microsoft Corp  and venture capital firm Silver Lake Waterman.,normal
MSFT,Microsoft Corporation,20-12-2015,Microsoft shares could rise 30 pct in 18 months - Barron's ,NEW YORK  Dec 20 Microsoft Corp shares could rise 30 percent in the next 18 months as the tech giant is helped by its cloud computing business  according to an article in the latest edition of Barron's.,topStory
MSFT,Microsoft Corporation,21-12-2015,US STOCKS SNAPSHOT-Wall St ends higher; Apple  Microsoft boost ,NEW YORK  Dec 21 U.S. stocks ended stronger on Monday  helped by a bounce in Apple and Microsoft as well as a rally in hospital shares after more Americans signed up for subsidized health insurance.,topStory
MSFT,Microsoft Corporation,31-12-2015,Microsoft failed to warn victims of Chinese email hack: former employees ,SAN FRANCISCO Microsoft Corp experts concluded several years ago that Chinese authorities had hacked into more than a thousand Hotmail email accounts  targeting international leaders of China’s Tibetan and Uighur minorities in particular – but it decided not to tell the victims  allowing the hackers to continue their campaign  according to former employees of the company.,topStory
MSFT,Microsoft Corporation,31-12-2015,INSIGHT-Microsoft failed to warn victims of Chinese email hack--former employees ,SAN FRANCISCO  Dec 30 Microsoft Corp  experts concluded several years ago that Chinese authorities had hacked into more than a thousand Hotmail email accounts  targeting international leaders of China's Tibetan and Uighur minorities in particular - but it decided not to tell the victims  allowing the hackers to continue their campaign  according to former employees of the company.,normal
MSFT,Microsoft Corporation,31-12-2015,Exclusive: Microsoft to warn email users of suspected hacking by governments ,SAN FRANCISCO Microsoft Corp said on Wednesday it will begin warning users of its consumer services including Outlook.com email when the company suspects that a government has been trying to hack into their accounts.,normal
MSFT,Microsoft Corporation,31-12-2015,UPDATE 1-INSIGHT-Microsoft failed to warn victims of Chinese email hack--former employees ,SAN FRANCISCO  Dec 31 Microsoft Corp  experts concluded several years ago that Chinese authorities had hacked into more than a thousand Hotmail email accounts  targeting international leaders of China's Tibetan and Uighur minorities in particular - but it decided not to tell the victims  allowing the hackers to continue their campaign  according to former employees of the company.,normal
MSFT,Microsoft Corporation,31-12-2015,Exclusive: Microsoft to warn email users of suspected hacking by governments ,SAN FRANCISCO Microsoft Corp said on Wednesday it will begin warning users of its consumer services including Outlook.com email when the company suspects that a government has been trying to hack into their accounts.,normal
MSFT,Microsoft Corporation,31-12-2015,INSIGHT-Microsoft failed to warn victims of Chinese email hack--former employees ,SAN FRANCISCO  Dec 30 Microsoft Corp  experts concluded several years ago that Chinese authorities had hacked into more than a thousand Hotmail email accounts  targeting international leaders of China's Tibetan and Uighur minorities in particular - but it decided not to tell the victims  allowing the hackers to continue their campaign  according to former employees of the company.,normal
MSFT,Microsoft Corporation,31-12-2015,Microsoft to warn email users of suspected hacking by governments ,SAN FRANCISCO Microsoft Corp said on Wednesday it will begin warning users of its Outlook.com email service when the company suspects that a government has been trying to hack into their accounts.,normal
MSFT,Microsoft Corporation,01-01-2016,Microsoft failed to warn victims of Chinese email hack: former employees ,SAN FRANCISCO Microsoft Corp  experts concluded several years ago that Chinese authorities had hacked into more than a thousand Hotmail email accounts  targeting international leaders of China’s Tibetan and Uighur minorities in particular – but it decided not to tell the victims  allowing the hackers to continue their campaign  according to former employees of the company.,topStory
MSFT,Microsoft Corporation,01-01-2016,UPDATE 2-INSIGHT-Microsoft failed to warn victims of Chinese email hack--former employees ,SAN FRANCISCO  Dec 30 Microsoft Corp  experts concluded several years ago that Chinese authorities had hacked into more than a thousand Hotmail email accounts  targeting international leaders of China's Tibetan and Uighur minorities in particular - but it decided not to tell the victims  allowing the hackers to continue their campaign  according to former employees of the company.,normal
MSFT,Microsoft Corporation,04-01-2016,Microsoft's latest operating system running on 200 million devices ,SAN FRANCISCO Microsoft Corp's latest operating system  Windows 10  is running on 200 million devices in what the company said was the fastest adoption rate of any of its operating systems.,topStory
MSFT,Microsoft Corporation,04-01-2016,UPDATE 1-Microsoft's latest operating system running on 200 million devices ,SAN FRANCISCO  Jan 4 Microsoft Corp's  latest operating system  Windows 10  is running on 200 million devices in what the company said was the fastest adoption rate of any of its operating systems.,normal
MSFT,Microsoft Corporation,05-01-2016,China regulator queries Microsoft on findings in anti-trust probe ,"SHANGHAI China's industry and commerce regulator has asked Microsoft Corp to explain ""major issues"" that it says have come to light from digital data obtained as part of an anti-trust investigation.",topStory
MSFT,Microsoft Corporation,05-01-2016,China regulator queries Microsoft on findings in anti-trust probe ,"SHANGHAI  Jan 5 China's industry and commerce regulator has asked Microsoft Corp to explain ""major issues"" that it says have come to light from digital data obtained as part of an anti-trust investigation.",normal
MSFT,Microsoft Corporation,15-01-2016,U.S. Supreme Court agrees to hear Microsoft appeal in Xbox case ,WASHINGTON The U.S. Supreme Court on Friday agreed to consider Microsoft Corp's bid to fend off class action claims by Xbox 360 owners who contend that the videogame console has a design defect that causes game discs to be gouged.,topStory
MSFT,Microsoft Corporation,15-01-2016,U.S. Supreme Court agrees to hear Microsoft appeal in Xbox case ,WASHINGTON The U.S. Supreme Court on Friday agreed to consider Microsoft Corp's  bid to fend off class action claims by Xbox 360 owners who contend that the videogame console has a design defect that causes game discs to be gouged.,normal
MSFT,Microsoft Corporation,15-01-2016,UPDATE 1-U.S. Supreme Court agrees to hear Microsoft appeal in Xbox case ,WASHINGTON  Jan 15 The U.S. Supreme Court on Friday agreed to consider Microsoft Corp's bid to fend off class action claims by Xbox 360 owners who contend that the videogame console has a design defect that causes game discs to be gouged.,normal
MSFT,Microsoft Corporation,15-01-2016,U.S. Supreme Court agrees to hear Microsoft appeal in Xbox case ,WASHINGTON  Jan 15 The U.S. Supreme Court on Friday agreed to consider Microsoft Corp's bid to fend off class action claims by Xbox 360 owners who contend that the videogame console has a design defect that causes game discs to be gouged.,normal
MSFT,Microsoft Corporation,28-01-2016,Microsoft reports 10.1 pct fall in quarterly revenue ,Jan 28 Microsoft Corp reported a 10.1 percent fall in quarterly revenue on Thursday  squeezed by a strong dollar as well as a weak personal computer market that has reduced demand for the company's Windows operating system.,topStory
MSFT,Microsoft Corporation,29-01-2016,CORRECTED-RPT-Microsoft's secret weapon for growth in the cloud: email ,SAN FRANCISCO  Jan 29 In reporting better-than-expected fiscal second-quarter earnings on Thursday  Microsoft Corp CEO Satya Nadella touted his company's success in the cloud.,topStory
MSFT,Microsoft Corporation,29-01-2016,CORRECTED-Microsoft's secret weapon for growth in the cloud: email ,SAN FRANCISCO  Jan 29 In reporting better-than-expected fiscal second-quarter earnings on Thursday  Microsoft Corp. CEO Satya Nadella touted his company's success in the cloud.,normal
MSFT,Microsoft Corporation,29-01-2016,Microsoft beats Wall Street view on high demand for cloud products ,Microsoft Corp reported quarterly revenue and profit that beat analysts' expectations  driven by aggressive cost cutting and growing demand for its cloud products and services.,normal
MSFT,Microsoft Corporation,01-02-2016,Microsoft's secret weapon for growth in the cloud: email ,SAN FRANCISCO In reporting better-than-expected fiscal second-quarter earnings on Thursday  Microsoft Corp. CEO Satya Nadella touted his company's success in the cloud.,normal
MSFT,Microsoft Corporation,02-02-2016,Microsoft recalls 2.3 million power cords sold with Surface Pro tablets ,The U.S. Consumer Product Safety Commission said Microsoft Corp was recalling about 2.25 million AC power cords  less than a week after Apple Inc said it was recalling AC wall plug adapters due to a shock hazard.,topStory
MSFT,Microsoft Corporation,02-02-2016,Microsoft recalls 2.3 mln power cords sold with Surface Pro tablets ,Feb 2 The U.S. Consumer Product Safety Commission said Microsoft Corp was recalling about 2.25 million AC power cords  less than a week after Apple Inc  said it was recalling AC wall plug adapters due to a shock hazard.,normal
MSFT,Microsoft Corporation,07-03-2016,Microsoft takes on Oracle  opening up database software to Linux ,SAN FRANCISCO Microsoft Corp  planned on Monday to announce its move into a new business  unveiling a database software that works with a rival to its Windows operating system  a move that takes aim at a market long dominated by Oracle Corp .,topStory
MSFT,Microsoft Corporation,07-03-2016,Microsoft takes on Oracle  opening up database software to Linux ,SAN FRANCISCO  March 7 Microsoft Corp  planned on Monday to announce its move into a new business  unveiling a database software that works with a rival to its Windows operating system  a move that takes aim at a market long dominated by Oracle Corp.,normal
MSFT,Microsoft Corporation,10-03-2016,Former Microsoft CEO Ballmer does about-face on Linux technology ,"SAN FRANCISCO Fifteen years after calling the open-source operating system Linux a ""cancer "" former Microsoft Corp  Chief Executive Steve Ballmer has softened his position.",topStory
MSFT,Microsoft Corporation,10-03-2016,Former Microsoft CEO Ballmer does about-face on Linux technology ,"SAN FRANCISCO  March 10 Fifteen years after calling the open-source operating system Linux a ""cancer "" former Microsoft Corp Chief Executive Steve Ballmer has softened his position.",normal
MSFT,Microsoft Corporation,24-03-2016,BRIEF-Microsoft tells possible Yahoo buyers it would consider backing bids with big bucks - Recode ,* Microsoft Has Made No Commitments So Far To Any Investors Regarding Yahoo And Any Discussions Now Are Exploratory -Recode,topStory
MSFT,Microsoft Corporation,24-03-2016,Microsoft's AI Twitter bot goes dark after racist  sexist tweets ,Tay  Microsoft Corp's so-called chatbot that uses artificial intelligence to engage with millennials on Twitter  lasted less than a day before it was hobbled by a barrage of racist and sexist comments by Twitter users that it parroted back to them.,normal
MSFT,Microsoft Corporation,24-03-2016,Microsoft's AI Twitter bot goes dark after racist  sexist tweets ,March 24 Tay  Microsoft Corp's  so-called chatbot that uses artificial intelligence to engage with millennials on Twitter  lasted less than a day before it was hobbled by a barrage of racist and sexist comments by Twitter users that it parroted back to them.,normal
MSFT,Microsoft Corporation,25-03-2016,Microsoft told potential Yahoo bidders it might back bids: report ,"Microsoft Corp  executives are in talks with equity firms considering bids for Yahoo Inc!  saying that Microsoft might be willing to offer ""significant financing"" for their efforts  tech news site Recode reported on Thursday.",topStory
MSFT,Microsoft Corporation,25-03-2016,UPDATE 1-Microsoft told potential Yahoo bidders it might back bids -report ,"March 24 Microsoft Corp executives are in talks with equity firms considering bids for Yahoo Inc!  saying that Microsoft might be willing to offer ""significant financing"" for their efforts  tech news site Recode reported on Thursday.",normal
MSFT,Microsoft Corporation,26-03-2016,Microsoft meets with private equity over Yahoo deal ,Healdsburg  CALIFORNIA Microsoft Corp  executives are in early talks with potential Yahoo Inc  investors about contributing to financing to buy the troubled Internet company  a person familiar with the situation said.,topStory
MSFT,Microsoft Corporation,26-03-2016,Microsoft meets with private equity over Yahoo deal ,Healdsburg  CALIFORNIA  March 26 Microsoft Corp  executives are in early talks with potential Yahoo Inc  investors about contributing to financing to buy the troubled Internet company  a person familiar with the situation said.,normal
MSFT,Microsoft Corporation,26-03-2016,Microsoft apologizes for offensive tirade by its 'chatbot' ,"LOS ANGELES Microsoft is ""deeply sorry"" for the racist and sexist Twitter messages generated by the so-called chatbot it launched this week  a company official wrote on Friday  after the artificial intelligence program went on an embarrassing tirade.",normal
MSFT,Microsoft Corporation,26-03-2016,Microsoft apologizes for offensive tirade by its 'chatbot' ,"LOS ANGELES  March 25 Microsoft is ""deeply sorry"" for the racist and sexist Twitter messages generated by the so-called chatbot it launched this week  a company official wrote on Friday  after the artificial intelligence program went on an embarrassing tirade.",normal
MSFT,Microsoft Corporation,31-03-2016,Microsoft looking to support ad blockers in Edge web browser ,Microsoft Corp said on Thursday it was working on bringing ad blocker support through third-party extensions into the next version of its Edge web browser.,topStory
MSFT,Microsoft Corporation,31-03-2016,UPDATE 1-Microsoft looking to support ad blockers in Edge web browser ,March 31 Microsoft Corp said on Thursday it was working on bringing ad blocker support through third-party extensions into the next version of its Edge web browser.,normal
MSFT,Microsoft Corporation,31-03-2016,Microsoft details subscriber growth in cloud ,SAN FRANCISCO Microsoft Corp's Azure cloud computing platform is adding 120 000 new business customers and developer subscribers per month  a senior company executive said on Thursday.,normal
MSFT,Microsoft Corporation,31-03-2016,UPDATE 1-Microsoft details subscriber growth in cloud ,SAN FRANCISCO  March 31 Microsoft Corp's  Azure cloud computing platform is adding 120 000 new business customers and developer subscribers per month  a senior company executive said on Thursday.,normal
MSFT,Microsoft Corporation,31-03-2016,Microsoft details subscriber growth in cloud ,SAN FRANCISCO  March 31 Microsoft's Azure cloud business is adding business customer and developer subscribers at a rapid pace  a senior company executive told a developer conference on Thursday.,normal
MSFT,Microsoft Corporation,31-03-2016,Microsoft to introduce ad-blocker in Edge web browser - ZDNet ,March 31 Microsoft Corp is planning to introduce an in-built ad blocker into the next version of the Microsoft Edge web browser  tech website ZDNet reported  citing a slide from the company's developer conference on Wednesday.,normal
MSFT,Microsoft Corporation,04-04-2016,Toyota expands Microsoft partnership in connected vehicle services ,DETROIT Toyota Motor Corp is expanding a five-year-old partnership with Microsoft Corp to develop new internet-connected vehicle services for owners and dealers  Toyota said on Monday.,topStory
MSFT,Microsoft Corporation,04-04-2016,UPDATE 1-Toyota expands Microsoft partnership in connected vehicle services ,DETROIT  April 4 Toyota Motor Corp is expanding a five-year-old partnership with Microsoft Corp  to develop new internet-connected vehicle services for owners and dealers  Toyota said on Monday.,normal
MSFT,Microsoft Corporation,04-04-2016,Toyota expands Microsoft partnership in connected vehicle services ,DETROIT  April 4 Toyota Motor Corp is expanding a five-year-old partnership with Microsoft Corp  to develop new internet-connected vehicle services for owners and dealers  Toyota said on Monday.,normal
MSFT,Microsoft Corporation,14-04-2016,Microsoft sues U.S. government over data requests ,SAN FRANCISCO Microsoft Corp has sued the U.S. government for the right to tell its customers when a federal agency is looking at their emails  the latest in a series of clashes over privacy between the technology industry and Washington.,topStory
MSFT,Microsoft Corporation,14-04-2016,UPDATE 4-Microsoft sues U.S. government over data requests ,SAN FRANCISCO  April 14 Microsoft Corp  has sued the U.S. government for the right to tell its customers when a federal agency is looking at their emails  the latest in a series of clashes over privacy between the technology industry and Washington.,normal
MSFT,Microsoft Corporation,14-04-2016,BRIEF-Microsoft announces updates for Windows  Office 'Minecraft' ,* Microsoft announces teacher-inspired updates for windows  office  'minecraft',normal
MSFT,Microsoft Corporation,15-04-2016,BRIEF-Bsquare extends OEM distribution agreement with Microsoft ,* Says on Apr 11  2016  entered amendment to extend term of OEM distribution agreement with Microsoft until June 30  2017,topStory
MSFT,Microsoft Corporation,15-04-2016,Microsoft lawsuit against government relies on speech  privacy rights ,SAN FRANCISCO When the U.S. Department of Justice sought permission to search a Microsoft Hotmail account in 2014  a judge rejected one condition the agency asked for - an order preventing Microsoft from ever telling its customer about the search.,normal
MSFT,Microsoft Corporation,15-04-2016,Microsoft sues U.S. government over data requests ,SAN FRANCISCO Microsoft Corp  has sued the U.S. government for the right to tell its customers when a federal agency is looking at their emails  the latest in a series of clashes over privacy between the technology industry and Washington. | Video ,normal
MSFT,Microsoft Corporation,15-04-2016,RPT-Microsoft lawsuit against government relies on speech  privacy rights ,SAN FRANCISCO  April 14 When the U.S. Department of Justice sought permission to search a Microsoft Hotmail account in 2014  a judge rejected one condition the agency asked for - an order preventing Microsoft from ever telling its customer about the search.,normal
MSFT,Microsoft Corporation,15-04-2016,Microsoft lawsuit against government relies on speech  privacy rights ,SAN FRANCISCO When the U.S. Department of Justice sought permission to search a Microsoft Hotmail account in 2014  a judge rejected one condition the agency asked for - an order preventing Microsoft from ever telling its customer about the search.,normal
MSFT,Microsoft Corporation,15-04-2016,Microsoft lawsuit against government relies on speech  privacy rights ,SAN FRANCISCO  April 14 When the U.S. Department of Justice sought permission to search a Microsoft Hotmail account in 2014  a judge rejected one condition the agency asked for - an order preventing Microsoft from ever telling its customer about the search.,normal
MSFT,Microsoft Corporation,20-04-2016,Microsoft says game over for Xbox 360 ,Microsoft Corp  said on Wednesday it would stop production of its popular Xbox 360 video game console  which helped the company gain a firm foothold in the market.,topStory
MSFT,Microsoft Corporation,20-04-2016,UPDATE 2-Microsoft says game over for Xbox 360 ,April 20 Microsoft Corp said on Wednesday it would stop production of its popular Xbox 360 video game console  which helped the company gain a firm foothold in the market.,normal
MSFT,Microsoft Corporation,20-04-2016,Microsoft to stop production of Xbox 360 ,April 20 Microsoft Corp said on Wednesday it would stop production of its popular Xbox 360 video game console  which helped the company gain a firm foothold in the market.,normal
