Company,Organization,Date,Headline,Article,Relevance
AAPL,Apple Inc,19-08-2015,IPhone design patent central to Apple-Samsung fight rejected ,The U.S. Patent and Trademark Office has found that a patent on an iPhone design that is key to a long-running smartphone battle between Apple and Samsung should not have been granted in the first place.,topStory
AAPL,Apple Inc,20-08-2015,Apple gains share in global smartphone market-Gartner ,Aug 20 Apple Inc increased its market share in the second quarter when global smartphone sales grew at the slowest pace since 2013  according to market research firm Gartner Inc.,normal
AAPL,Apple Inc,20-08-2015,Apple eyes record for Kangaroo bond debut ,SYDNEY  Aug 20 (IFR) - US tech giant Apple  rated Aa1/AA+ (Moody's/S&P)  has released price guidance for its debut Kangaroo offering via joint leads CBA  Deutsche Bank and Goldman Sachs.,normal
AAPL,Apple Inc,21-08-2015,Tesla engineer joins Apple's growing team of automated car experts ,DETROIT/SAN FRANCISCO Consumer electronics company Apple Inc  has hired a senior engineer from electric car maker Tesla Motors Inc   according to a LinkedIn posting  as part of Apple's effort to build a team of experts in automated driving.,topStory
AAPL,Apple Inc,21-08-2015,Tesla engineer joins Apple's growing team of automated car experts ,DETROIT/SAN FRANCISCO  Aug 21 Consumer electronics company Apple Inc has hired a senior engineer from electric car maker Tesla Motors Inc  according to a LinkedIn posting  as part of Apple's effort to build a team of experts in automated driving.,normal
AAPL,Apple Inc,21-08-2015,Daimler CEO mulls JVs with Apple  Google: magazine ,"BERLIN Daimler's  chief executive said ""different types"" of cooperation with Apple  and Google  are possible as carmakers realize next-generation autos cannot be built without greater input from telecoms and software experts.",normal
AAPL,Apple Inc,21-08-2015,Daimler CEO mulls JVs with Apple  Google -magazine ,"BERLIN  Aug 21 Daimler's chief executive said ""different types"" of cooperation with Apple  and Google are possible as carmakers realise next-generation autos cannot be built without greater input from telecoms and software experts.",normal
AAPL,Apple Inc,21-08-2015,Apple smashes Kangaroo record with Aussie debut ,SYDNEY  Aug 21 (IFR) - US tech giant Apple  rated Aa1/AA+ (Moody's/S&P)  has raised a stunning A$2.25 billion (US$1.65 billion) from its debut Kangaroo offering  comfortably the largest Kangaroo trade by any issuer  including supranationals  sub-sovereigns and agencies  and overseas banks.,normal
AAPL,Apple Inc,21-08-2015,Apple tightens price guidance for Kangaroo debut ,SYDNEY  Aug 21 (IFR) - US tech giant Apple  rated Aa1/AA+ (Moody's/S&P)  has tightened price guidance for its three-tranche debut offering of Kangaroo bonds ahead of pricing later today.,normal
AAPL,Apple Inc,24-08-2015,Apple's Cook reassures investors on China  stock boomerangs ,Apple Inc's Chief Executive Tim Cook took an unusual step of reassuring shareholders on Monday in comments to CNBC about the iPhone maker's business in China ahead of a dramatic 13 percent drop and rebound in its stock that put it in positive territory.,normal
AAPL,Apple Inc,24-08-2015,UPDATE 3-Apple's Cook reassures investors on China  stock boomerangs ,Aug 24 Apple Inc's Chief Executive Tim Cook took an unusual step of reassuring shareholders on Monday in comments to CNBC about the iPhone maker's business in China ahead of a dramatic 13 percent drop and rebound in its stock that put it in positive territory.,normal
AAPL,Apple Inc,24-08-2015,Apple to replace some iPhone 6 Plus cameras over blurry photos ,Apple Inc said it would replace a limited number iPhone 6 Plus phone cameras due to faulty back cameras that take blurry photos.,normal
AAPL,Apple Inc,24-08-2015,CORRECTED-Apple to replace some iPhone 6 Plus cameras over blurry photos ,Aug 24 Apple Inc said it would replace a limited number iPhone 6 Plus phone cameras due to faulty back cameras that take blurry photos.,normal
AAPL,Apple Inc,25-08-2015,Top German court rejects Apple touchscreen patent appeal ,"FRANKFURT Apple Inc patents covering the ""slide to unlock"" feature on smartphones are invalid  Germany's highest appeals court ruled on Tuesday  reaffirming a 2013 decision rejecting the U.S. company's claims by a lower court.",topStory
AAPL,Apple Inc,25-08-2015,Top German court rejects Apple touchscreen patent appeal ,"Apple Inc patents covering the ""slide to unlock"" feature on smartphones are invalid  Germany's highest appeals court ruled on Tuesday  reaffirming a 2013 decision rejecting the U.S. company's claims by a lower court.",normal
AAPL,Apple Inc,25-08-2015,Top German court rejects Apple touchscreen patent appeal ,"FRANKFURT  Aug 25 Apple Inc patents covering the ""slide to unlock"" feature on smartphones are invalid  Germany's highest appeals court ruled on Tuesday  reaffirming a 2013 decision rejecting the U.S. company's claims by a lower court.",normal
AAPL,Apple Inc,26-08-2015,Apple  Samsung duke it out over $548 mln verdict payment ,Apple and Samsung are locking horns in a federal court in California over the iPhone maker's demand that Samsung immediately cough up more than $548 million it says it is owed from a 2012 jury verdict.,topStory
AAPL,Apple Inc,27-08-2015,Apple may launch new iPhones at Sept. 9 event ,SAN FRANCISCO Apple Inc  on Thursday invited journalists to a Sept. 9 event  where it is expected to unveil new iPhones and potentially a new version of its Apple TV set-top box.,topStory
AAPL,Apple Inc,27-08-2015,Samsung asks California court to put Apple case on hold ,Smartphone giant Samsung has asked a federal judge in California to hold off on finalizing the amount of damages it must pay Apple for using the iPhone maker's technology and designs without permission  saying the validity of two Apple patents in the case is now in doubt.,normal
AAPL,Apple Inc,27-08-2015,UPDATE 1-Apple lines up Sept. 9 event  seen unveiling new iPhones ,SAN FRANCISCO  Aug 27 Apple Inc on Thursday invited journalists to a Sept. 9 event  where it is expected to unveil new iPhones and potentially a new version of its Apple TV set-top box.,normal
AAPL,Apple Inc,27-08-2015,Apple fast closing in on wearable device maker Fitbit: IDC ,Apple Inc  which launched the Apple Watch in June  is within striking distance of leader Fitbit Inc in the wearable devices market  market research firm IDC said.,normal
AAPL,Apple Inc,27-08-2015,Apple fast closing in on wearable device maker Fitbit - IDC ,Aug 27 Apple Inc  which launched the Apple Watch in June  is within striking distance of leader Fitbit Inc in the wearable devices market  market research firm IDC said.,normal
AAPL,Apple Inc,28-08-2015,Key Apple suppliers seeking stake in Taiwan chip packaging firm ,TAIPEI Iphone assembler Hon Hai Precision Industry Co Ltd will buy a 21 percent stake in Siliconware Precision Industries Co Ltd (SPIL)  both firms said on Friday  days after another Taiwan-based Apple Inc supplier also said it wanted to buy into the chip packaging firm.,topStory
AAPL,Apple Inc,28-08-2015,Key Apple suppliers seeking stake in Taiwan chip packaging firm ,TAIPEI  Aug 28 Iphone assembler Hon Hai Precision Industry Co Ltd will buy a 21 percent stake in Siliconware Precision Industries Co Ltd (SPIL)  both firms said on Friday  days after another Taiwan-based Apple Inc supplier also said it wanted to buy into the chip packaging firm.,normal
AAPL,Apple Inc,31-08-2015,Judge sends $4.5 million in uncashed Apple settlement checks to states ,Despite objections from class counsel  a federal judge in California has sent roughly $4.5 million in uncashed checks from a settlement over alleged warranty breaches involving Apple's iPhones and iPods to states as unclaimed property.,topStory
AAPL,Apple Inc,31-08-2015,Apple partners with Cisco to boost enterprise business ,Apple Inc on Monday teamed up with network gear maker Cisco Systems Inc to improve the performance of its iPad and iPhone devices on Cisco's corporate network.,normal
AAPL,Apple Inc,31-08-2015,Apple partners with Cisco to boost enterprise business ,Aug 31 Apple Inc on Monday teamed up with network gear maker Cisco Systems Inc to improve the performance of its iPad and iPhone devices on Cisco's corporate network.,normal
AAPL,Apple Inc,01-09-2015,Apple explores move into original programing business: Variety ,Apple Inc is looking to move into the original programing business to compete with video streaming companies such as Netflix Inc  Variety reported on Monday.,topStory
AAPL,Apple Inc,01-09-2015,Apple explores move into original programming business - Variety ,Apple Inc is looking to move into the original programming business to compete with video streaming companies such as Netflix Inc  Variety reported on Monday.,normal
AAPL,Apple Inc,01-09-2015,UPDATE 2-Apple explores move into original programming business - Variety ,Sept 1 Apple Inc is looking to move into the original programming business to compete with video streaming companies such as Netflix Inc  Variety reported on Monday.,normal
AAPL,Apple Inc,01-09-2015,LVMH hires former Apple executive as digital director ,PARIS LVMH has hired as its new head of digital Ian Rogers  from Apple  as part of the luxury group's drive to more fully embrace the Internet.,normal
AAPL,Apple Inc,01-09-2015,LVMH hires former Apple executive as digital director ,PARIS  Sept 1 LVMH has hired as its new head of digital Ian Rogers  from Apple  as part of the luxury group's drive to more fully embrace the Internet.,normal
AAPL,Apple Inc,01-09-2015,Judge sends $4.5 million in uncashed Apple settlement checks to states ,Despite objections from class counsel  a federal judge in California has sent roughly $4.5 million in uncashed checks from a settlement over alleged warranty breaches involving Apple's iPhones and iPods to states as unclaimed property.,normal
AAPL,Apple Inc,02-09-2015,LVMH hires former Apple executive as digital director ,PARIS LVMH has hired Ian Rogers  an Apple Inc iTunes senior director  to be its new head of digital  as part of the luxury group's drive to more fully embrace the Internet.,topStory
AAPL,Apple Inc,02-09-2015,UPDATE 1-LVMH hires former Apple executive as digital director ,PARIS  Sept 1 LVMH has hired Ian Rogers  an Apple Inc iTunes senior director  to be its new head of digital  as part of the luxury group's drive to more fully embrace the Internet.,normal
AAPL,Apple Inc,03-09-2015,Exclusive: Japan Display CEO hints at strong Apple orders ahead of new iPhone launch ,"TOKYO Japan Display Inc's  new chief executive said on Thursday the screen maker's ""biggest client""  widely understood to refer to Apple Inc   is increasing orders ahead of the expected launch of a new iPhone this month.",normal
AAPL,Apple Inc,03-09-2015,Japan Display CEO hints at strong Apple orders ahead of new iPhone launch ,"TOKYO  Sept 3 Japan Display Inc Chief Executive Mitsuru Homma on Thursday said the screen maker's ""biggest client""  widely understood to refer to Apple Inc   is increasing orders ahead of the expected launch of a new iPhone this month.",normal
AAPL,Apple Inc,07-09-2015,Apple to launch Apple TV with gaming focus - NY Times ,Apple Inc will make gaming a key part of an Apple TV product it is expected to unveil at an event on Wednesday  according to a New York Times online report on Sunday.,topStory
AAPL,Apple Inc,07-09-2015,Apple to launch Apple TV with gaming focus: NY Times ,Apple Inc  will make gaming a key part of an Apple TV product it is expected to unveil at an event on Wednesday  according to a New York Times online report on Sunday.,normal
AAPL,Apple Inc,07-09-2015,Apple to launch Apple TV with gaming focus - NY Times ,Sept 6 Apple Inc will make gaming a key part of an Apple TV product it is expected to unveil at an event on Wednesday  according to a New York Times online report on Sunday.,normal
AAPL,Apple Inc,09-09-2015,Apple phone  tablet and TV fail to impress investors ,SAN FRANCISCO Apple Inc  unveiled a new TV set top box that responds to voice commands and fresh iPhones that sense the pressure of a finger tap  changes which underwhelmed many social media commenters and investors. | Video ,topStory
AAPL,Apple Inc,09-09-2015,U.S. stocks slide  despite Asian gains; Apple weighs ,NEW YORK U.S. stocks fell on Wednesday  weighed down by a slide in Apple's share price and weakness in the energy sector  though European and major Asian bourses earlier ended higher.,normal
AAPL,Apple Inc,09-09-2015,REFILE-GLOBAL MARKETS-U.S. stocks slide  despite Asian gains; Apple weighs ,NEW YORK  Sept 9 U.S. stocks fell on Wednesday  weighed down by a slide in Apple's share price and weakness in the energy sector  though European and major Asian bourses earlier ended higher.,normal
AAPL,Apple Inc,09-09-2015,Wall St. falls 1 percent  led by Apple  energy sector ,U.S. stocks ended more than 1 percent lower on Wednesday after rallying the day before  led by declines in shares of Apple and energy companies  which fell with oil prices. | Video ,normal
AAPL,Apple Inc,09-09-2015,Apple phone  tablet and TV fail to impress investors ,SAN FRANCISCO Apple Inc  unveiled a new TV set top box that responds to voice commands and fresh iPhones that sense the pressure of a finger tap  changes which underwhelmed many social media commenters and investors. | Video ,normal
AAPL,Apple Inc,09-09-2015,UPDATE 4-Apple phone  tablet and TV fail to impress investors ,SAN FRANCISCO Sept 9 Apple Inc unveiled a new TV set top box that responds to voice commands and fresh iPhones that sense the pressure of a finger tap  changes which underwhelmed many social media commenters and investors.,normal
AAPL,Apple Inc,09-09-2015,US STOCKS SNAPSHOT-Wall St falls 1 pct with Apple  energy declines ,Sept 9 U.S. stocks ended the day down more than one percent on Wednesday in another volatile session  led by a drop in Apple shares and a decline in energy shares.,normal
AAPL,Apple Inc,09-09-2015,Apple unveils new iPhone 6S and 6S plus that recognises touch ,SAN FRANCISCO Apple Inc  unveiled the iPhone 6S and 6S plus on Wednesday  the latest iteration of its lucrative smartphone that offers 3D touch  a display technology that responds differently depending on how hard users press their screens. | Video ,normal
AAPL,Apple Inc,09-09-2015,Apple unveils new iPhone 6S and 6S plus that recognizes touch ,SAN FRANCISCO  Sept 9 Apple Inc  unveiled the iPhone 6S and 6S plus on Wednesday  the latest iteration of its lucrative smartphone that offers 3D touch  a display technology that responds differently depending on how hard users press their screens.,normal
AAPL,Apple Inc,10-09-2015,Wall St. rises with Apple  biotechs  but Fed jitters remain ,U.S. stocks ended higher on Thursday in another day of broad swings as investors showed nervousness ahead of next week's much-anticipated Federal Reserve meeting  but gains in Apple and biotech shares supported the day's advance. | Video ,topStory
AAPL,Apple Inc,10-09-2015,Apple financing scheme may unlock U.S. carriers' iPhone plans ,Apple Inc's financing plan for its new iPhones is likely to force U.S. carriers to work harder to win and retain customers.,normal
AAPL,Apple Inc,10-09-2015,Apple financing scheme may unlock U.S. carriers' iPhone plans ,Sept 10 Apple Inc's financing plan for its new iPhones is likely to force U.S. carriers to work harder to win and retain customers.,normal
AAPL,Apple Inc,10-09-2015,US STOCKS SNAPSHOT-Wall St closes higher  driven by Apple  biotech ,Sept 10 U.S. stocks ended higher on Thursday  supported by gains in Apple and biotech shares  but nervousness ahead of a much-anticipated Federal Reserve meeting next week limited the advance.,normal
AAPL,Apple Inc,14-09-2015,Apple says sales of new iPhones are off to strong start ,Apple Inc  said on Monday that advance orders of its new iPhones were on pace to beat the 10 million units the previous versions logged in their first weekend last year  a feat that analysts attributed to the inclusion of sales from China. | Video ,topStory
AAPL,Apple Inc,14-09-2015,Apple says sales of new iPhones are off to strong start ,Apple Inc said on Monday that advance orders of its new iPhones were on pace to beat the 10 million units the previous versions logged in their first weekend last year  a feat that analysts attributed to the inclusion of sales from China.,normal
AAPL,Apple Inc,14-09-2015,UPDATE 3-Apple says sales of new iPhones are off to strong start ,Sept 14 Apple Inc said on Monday that advance orders of its new iPhones were on pace to beat the 10 million units the previous versions logged in their first weekend last year  a feat that analysts attributed to the inclusion of sales from China.,normal
AAPL,Apple Inc,14-09-2015,Sales of new Apple iPhones on pace to beat last year's record ,Sales of Apple Inc's  new iPhones are on pace to beat the 10 million units the previous versions logged in their first weekend last year  the company said on Monday  sending its shares up nearly 2 percent.,normal
AAPL,Apple Inc,15-09-2015,Apple says sales of new iPhones are off to strong start ,Apple Inc said on Monday that advance orders of its new iPhones were on pace to beat the 10 million units the previous versions logged in their first weekend last year  a feat that analysts attributed to the inclusion of sales from China. | Video ,topStory
AAPL,Apple Inc,16-09-2015,Apple users face issues upgrading to iOS 9: 9to5Mac ,Apple Inc customers were facing issues while upgrading to iOS 9  which was released on Wednesday  technology blog 9to5Mac reported.,topStory
AAPL,Apple Inc,16-09-2015,Apple users face issues upgrading to iOS 9: 9to5Mac ,Apple Inc customers were facing issues while upgrading to iOS 9  which was released on Wednesday  technology blog 9to5Mac reported.,normal
AAPL,Apple Inc,16-09-2015,Apple users face issues upgrading to iOS 9 - 9to5Mac ,Sept 16 Apple Inc customers were facing issues while upgrading to iOS 9  which was released on Wednesday  technology blog 9to5Mac reported.,normal
AAPL,Apple Inc,16-09-2015,Apple says won't release watchOS 2 on Wednesday ,Apple Inc  said it won't release watchOS 2  an updated operating system for the Apple Watch  on Wednesday as planned after it discovered a bug in development.,normal
AAPL,Apple Inc,16-09-2015,Apple says won't release watchOS 2 on Wednesday ,Apple Inc said it won't release watchOS 2  an updated operating system for the Apple Watch  on Wednesday as planned after it discovered a bug in development.,normal
AAPL,Apple Inc,16-09-2015,UPDATE 1-Apple says won't release watchOS 2 on Wednesday ,Sept 16 Apple Inc said it won't release watchOS 2  an updated operating system for the Apple Watch  on Wednesday as planned after it discovered a bug in development.,normal
AAPL,Apple Inc,16-09-2015,Apple says will not release watchOS 2 on Wednesday ,Sept 16 Apple Inc said it will not release watchOS 2  an updated operating system for the Apple Watch  on Wednesday as planned after it discovered a bug in development.,normal
AAPL,Apple Inc,16-09-2015,Apple faces hurdles as it positions iPad Pro for business use ,SAN FRANCISCO Apple Inc. faces significant challenges selling its larger and more powerful iPad Pro to businesses because companies are reluctant to switch software vendors and use an expensive device that lacks specialized business apps  analysts said.,normal
AAPL,Apple Inc,17-09-2015,Damages retrial postponed as Apple appeals $532 mln Smartflash verdict ,   A federal judge in Texas on Thursday postponed a retrial on damages in a case in which Apple was ordered to pay $533 million to patent holder Smartflash LLC.,topStory
AAPL,Apple Inc,17-09-2015,Apple wins patent ruling against Samsung in U.S. appeals court ,NEW YORK A U.S. appeals court on Thursday said Apple  should have been awarded an injunction barring Samsung  from selling products that infringe its patents  handing Apple another victory in its ongoing smartphone fight with its biggest rival.,normal
AAPL,Apple Inc,17-09-2015,UPDATE 2-Apple wins patent ruling against Samsung in U.S. appeals court ,NEW YORK  Sept 17 A U.S. appeals court on Thursday said Apple should have been awarded an injunction barring Samsung from selling products that infringe its patents  handing Apple another victory in its ongoing smartphone fight with its biggest rival.,normal
AAPL,Apple Inc,17-09-2015,Apple deserves injunction against Samsung smartphone features - U.S. appeals court ,A U.S. appeals court on Thursday said Apple  should have been awarded an injunction barring Samsung  from selling products that infringe its patents  handing Apple a major victory in its ongoing smartphone fight with its biggest rival.,normal
AAPL,Apple Inc,17-09-2015,Apple users face issues upgrading to iOS 9 - 9to5Mac ,Apple Inc  customers were facing issues while upgrading to iOS 9  which was released on Wednesday  technology blog 9to5Mac reported.,normal
AAPL,Apple Inc,18-09-2015,Apple pledges more aid to help with Europe's migrant crisis ,Apple Inc is stepping up aid to the thousands of migrants that are streaming into Europe from war-torn countries  Chief Executive Officer Tim Cook told employees in an internal message on Friday.,topStory
AAPL,Apple Inc,18-09-2015,UPDATE 1-Apple pledges more aid to help with Europe's migrant crisis ,Sept 18 Apple Inc is stepping up aid to the thousands of migrants that are streaming into Europe from war-torn countries  Chief Executive Officer Tim Cook told employees in an internal message on Friday.,normal
AAPL,Apple Inc,18-09-2015,Apple pledges relief to European refugee crisis ,Sept 18 Apple Inc is stepping up aid to the thousands of migrants that are streaming into Europe from war-torn countries  Chief Executive Officer Tim Cook told employees in an internal message on Friday.,normal
AAPL,Apple Inc,18-09-2015,Apple customers report devices crashing on iOS 9 update ,SAN FRANCISCO/SYDNEY A significant number of Apple Inc customers are reporting their mobile devices have crashed after attempting to upload the new iOS 9 operating system  the latest in a line of launch glitches for the tech giant. | Video ,normal
AAPL,Apple Inc,18-09-2015,Apple customers report devices crashing on iOS 9 update ,SAN FRANCISCO/SYDNEY A significant number of Apple Inc customers are reporting their mobile devices have crashed after attempting to upload the new iOS 9 operating system  the latest in a line of launch glitches for the tech giant.,normal
AAPL,Apple Inc,18-09-2015,UPDATE 1-Apple customers report devices crashing on iOS 9 update ,SAN FRANCISCO/SYDNEY Sept 18 A significant number of Apple Inc customers are reporting their mobile devices have crashed after attempting to upload the new iOS 9 operating system  the latest in a line of launch glitches for the tech giant.,normal
AAPL,Apple Inc,21-09-2015,Apple targets shipping date for electric car for 2019: WSJ ,"Apple Inc  has designated building an electric car as a ""committed project"" and has set a target shipping date for 2019  the Wall Street Journal reported on Monday.",topStory
AAPL,Apple Inc,21-09-2015,UPDATE 1-Apple targets shipping date for electric car for 2019 - WSJ ,"Sept 21 Apple Inc has designated building an electric car as a ""committed project"" and has set a target shipping date for 2019  the Wall Street Journal reported on Monday.",normal
AAPL,Apple Inc,21-09-2015,Taiwan's Hon Hai offers to buy Sharp's LCD business  wants Apple funds: Nikkei ,TOKYO Taiwan's Hon Hai Precision Industry Co  offered to buy Sharp Corp's  struggling liquid panel display business and plans to seek funding from Apple Inc   the Nikkei business daily reported on Monday.,normal
AAPL,Apple Inc,21-09-2015,Taiwan's Hon Hai offers to buy Sharp's LCD business  wants Apple funds-Nikkei ,TOKYO  Sept 21 Taiwan's Hon Hai Precision Industry Co offered to buy Sharp Corp's  struggling liquid panel display business and plans to seek funding from Apple Inc  the Nikkei business daily reported on Monday.,normal
AAPL,Apple Inc,22-09-2015,Apple plans steps to prevent future App Store attacks ,BEIJING/BOSTON A senior Apple Inc executive on Tuesday said the company would make it easier for Chinese app developers to download its tools for building mobile apps in a bid to prevent further attacks on its App Store.,topStory
AAPL,Apple Inc,22-09-2015,Apple plans steps to prevent future App Store attacks ,BEIJING/BOSTON A senior Apple Inc  executive on Tuesday said the company would make it easier for Chinese app developers to download its tools for building mobile apps in a bid to prevent further attacks on its App Store.,normal
AAPL,Apple Inc,22-09-2015,UPDATE 1-Apple plans steps to prevent future App Store attacks ,BEIJING/BOSTON  Sept 22 A senior Apple Inc  executive on Tuesday said the company would make it easier for Chinese app developers to download its tools for building mobile apps in a bid to prevent further attacks on its App Store.,normal
AAPL,Apple Inc,22-09-2015,Apple plans steps to prevent future App Store attacks ,BEIJING/BOSTON  Sept 22 Apple Inc's  chief marketing executive Phil Schiller said on Tuesday that the company plans steps to prevent further attacks on its App Store.,normal
AAPL,Apple Inc,23-09-2015,China's 'fake' Apple stores thrive ahead of new iPhone launch ,HONG KONG On a bustling street in China's southern boomtown of Shenzhen  more than 30 stores carrying Apple Inc's iconic white logos peddle pre-orders for the new iPhone  a gadget that has become a status symbol among many better-off Chinese. | Video ,topStory
AAPL,Apple Inc,23-09-2015,China's 'fake' Apple stores thrive ahead of new iPhone launch ,HONG KONG  Sept 24 On a bustling street in China's southern boomtown of Shenzhen  more than 30 stores carrying Apple Inc's iconic white logos peddle pre-orders for the new iPhone  a gadget that has become a status symbol among many better-off Chinese.,normal
AAPL,Apple Inc,23-09-2015,Apple hack exposes flaws in building apps in China ,"BEIJING China's ""Great Firewall"" may have been partly to blame for the first major attack on Apple Inc's  App Store  but experts also point the finger at lax security procedures of some big-name Chinese tech firms and how Apple itself supports developers in its second biggest market. | Video ",normal
AAPL,Apple Inc,23-09-2015,"Apple hack exposes flaws in building apps behind ""Great Firewall"" ","BEIJING  Sept 23 China's ""Great Firewall"" may have been partly to blame for the first major attack on Apple Inc's App Store  but experts also point the finger at lax security procedures of some big-name Chinese tech firms and how Apple itself supports developers in its second biggest market.",normal
AAPL,Apple Inc,24-09-2015,New iPhone 6s to hit stores Friday in test for Apple ,SAN FRANCISCO The new iPhone 6s and 6s Plus arrive in stores and at consumers' doorsteps on Friday  kicking off a sales cycle that will be scrutinized for signs of how much juice Apple's marquee product has left.,topStory
AAPL,Apple Inc,24-09-2015,Apple lists top 25 apps hit by malware in first major attack ,Apple Inc  said the WeChat messaging app and car-hailing app DiDi Taxi were among the 25 most popular apps that were found to be infected with malicious software  the first-ever large-scale attack on its App Store.,normal
AAPL,Apple Inc,24-09-2015,Apple lists top 25 apps hit by malware in first major attack ,Apple Inc  said the WeChat messaging app and car-hailing app DiDi Taxi were among the 25 most popular apps that were found to be infected with malicious software  the first-ever large-scale attack on its App Store.,normal
AAPL,Apple Inc,24-09-2015,UPDATE 2-Apple lists top 25 apps hit by malware in first major attack ,Sept 24 Apple Inc said the WeChat messaging app and car-hailing app DiDi Taxi were among the 25 most popular apps that were found to be infected with malicious software  the first-ever large-scale attack on its App Store.,normal
AAPL,Apple Inc,24-09-2015,Apple lists top 25 apps hit by malware ,Sept 24 Apple Inc said the WeChat messaging app and car-hailing app DiDi Taxi were among the 25 most popular apps found to be infected with malicious software.,normal
AAPL,Apple Inc,24-09-2015,China's 'fake' Apple stores thrive ahead of new iPhone launch ,HONG KONG On a bustling street in China's southern boomtown of Shenzhen  more than 30 stores carrying Apple Inc's iconic white logos peddle pre-orders for the new iPhone  a gadget that has become a status symbol among many better-off Chinese. | Video ,normal
AAPL,Apple Inc,24-09-2015,China's 'fake' Apple stores thrive ahead of new iPhone launch ,HONG KONG On a bustling street in China's southern boomtown of Shenzhen  more than 30 stores carrying Apple Inc's iconic white logos peddle pre-orders for the new iPhone  a gadget that has become a status symbol among many better-off Chinese. | Video ,normal
AAPL,Apple Inc,24-09-2015,UPDATE 1-China's 'fake' Apple stores thrive ahead of new iPhone launch ,HONG KONG  Sept 24 On a bustling street in China's southern boomtown of Shenzhen  more than 30 stores carrying Apple Inc's iconic white logos peddle pre-orders for the new iPhone  a gadget that has become a status symbol among many better-off Chinese.,normal
AAPL,Apple Inc,25-09-2015,RPT-Apple fans brave Sydney rain as new iPhone 6s hit stores ,SYDNEY/SAN FRANCISCO  Sept 25 The new iPhone 6s and 6s Plus hit stores on Friday  with dozens of people - and a robot - queueing in Sydney to kick off a global sales cycle that will be scrutinized for signs of how much juice Apple Inc's  marquee product has left.,normal
AAPL,Apple Inc,25-09-2015,New iPhone 6s to hit stores Friday in test for Apple ,SAN FRANCISCO The new iPhone 6s and 6s Plus arrive in stores and at consumers' doorsteps on Friday  kicking off a sales cycle that will be scrutinized for signs of how much juice Apple's marquee product has left.,normal
AAPL,Apple Inc,28-09-2015,Apple reports record sales of iPhone 6s  6s Plus in first weekend ,Apple  said on Monday it had sold more than 13 million iPhone 6s and 6s Pluses during their first weekend of availability in 12 markets  setting a record for its marquee product. | Video ,topStory
AAPL,Apple Inc,28-09-2015,Apple reports record sales of iPhone 6s  6s Plus in first weekend ,Apple said on Monday it had sold more than 13 million iPhone 6s and 6s Pluses during their first weekend of availability in 12 markets  setting a record for its marquee product.,normal
AAPL,Apple Inc,28-09-2015,UPDATE 3-Apple reports record sales of iPhone 6s  6s Plus in first weekend ,Sept 28 Apple said on Monday it had sold more than 13 million iPhone 6s and 6s Pluses during their first weekend of availability in 12 markets  setting a record for its marquee product.,normal
AAPL,Apple Inc,28-09-2015,REFILE-UPDATE 1-Apple reports record sales of iPhone 6s  6s Plus in first weekend ,Sept 28 Apple said on Monday it sold more than 13 million iPhone 6s and 6s Plus during the first weekend on the market  a new record for its marquee product.,normal
AAPL,Apple Inc,28-09-2015,REFILE-Apple reports record sales of iPhone 6s  6s Plus in first weekend ,Sept 28 Apple said on Monday it sold more than 13 million iPhone 6s and 6s Plus in the first weekend on the market  a new record for its marquee product.,normal
AAPL,Apple Inc,29-09-2015,Apple reports record sales of iPhone 6s  6s Plus in first weekend ,Apple said on Monday it had sold more than 13 million iPhone 6s and 6s Pluses during their first weekend of availability in 12 markets  setting a record for its marquee product. | Video ,normal
AAPL,Apple Inc,30-09-2015,Average Apple Watch sells for $529  at top end of estimates: report ,Apple Inc’s  new Watch sells for an average of $529  including accessories  at the high end of Wall Street estimates  according to findings by research firm Wristly.,normal
AAPL,Apple Inc,30-09-2015,Average Apple Watch sells for $529  at top end of estimates -report ,Sept 30 Apple Inc's new Watch sells for an average of $529  including accessories  at the high end of Wall Street estimates  according to findings by research firm Wristly.,normal
AAPL,Apple Inc,30-09-2015,Apple launches Apple Music in China ,Apple Inc launched Apple Music along with iTunes Movies and iBooks in China and said the cloud-based music streaming service will roll out on Android phones this fall.,normal
AAPL,Apple Inc,30-09-2015,Apple launches Apple Music in China ,Sept 29 Apple Inc launched Apple Music along with iTunes Movies and iBooks in China and said the cloud-based music streaming service will roll out on Android phones this fall.,normal
AAPL,Apple Inc,01-10-2015,Short sellers cash in Apple bets as stock declines ,SAN FRANCISCO Many short sellers appear to have unwound their bets against Apple this week  and a 6 percent fall in the stock price suggests they made money as investor worries about the company countered a record launch of its newest iPhone.,topStory
AAPL,Apple Inc,01-10-2015,Short sellers cash in Apple bets as stock declines ,SAN FRANCISCO  Oct 1 Many short sellers appear to have unwound their bets against Apple this week  and a 6 percent fall in the stock price suggests they made money as investor worries about the company countered a record launch of its newest iPhone.,normal
AAPL,Apple Inc,01-10-2015,Apple appoints former Boeing CFO to its board ,Apple Inc said on Thursday it appointed James Bell  Boeing Co's former chief financial officer  to its board.,normal
AAPL,Apple Inc,01-10-2015,UPDATE 1-Apple appoints former Boeing CFO to its board ,Oct 1 Apple Inc said on Thursday it appointed James Bell  Boeing Co's former chief financial officer  to its board.,normal
AAPL,Apple Inc,05-10-2015,VMware shares pare gains after report Apple not renewing licensing agreement ,NEW YORK VMware shares sharply pared gains on Monday after CRN reported Apple will not renew an expiring VMware enterprise licensing agreement.,topStory
