Company,Organization,Date,Headline,Article,Relevance
INTC,Intel Corporation,22-04-2016,Intel and Microsoft face different challenges in shifts to cloud ,SAN FRANCISCO Financial results from Microsoft Corp and Intel Corp this week brought into sharp relief the challenges the onetime PC partners face as they shift more of their emphasis to cloud computing.,topStory
INTC,Intel Corporation,22-04-2016,UPDATE 1-Intel and Microsoft face different challenges in shifts to cloud ,SAN FRANCISCO  April 21 Financial results from Microsoft Corp and Intel Corp this week brought into sharp relief the challenges the onetime PC partners face as they shift more of their emphasis to cloud computing.,normal
INTC,Intel Corporation,18-05-2016,BRIEF-Taiwan Semiconductor Manufacturing Co  ARM Holding team up to fight Intel in data center chips- Nikkei ,* Taiwan Semiconductor Manufacturing Co  Arm holding team up to fight Intel in data center chips- Nikkei,topStory
INTC,Intel Corporation,26-05-2016,BRIEF-Intel to acquire Itseez Inc ,* Intel acquires Computer Vision for IoT  automotive; signs agreement to acquire Itseez Inc  an expert in Computer Vision algorithms,normal
INTC,Intel Corporation,26-05-2016,Biotech Regeneron replaces Intel as sponsor of Science Talent Search ,NEW YORK Biotechnology company Regeneron Pharmaceuticals Inc on Thursday became the title sponsor of the most prestigious U.S. science competition for high school students  taking the baton from chipmaker Intel Corp.,normal
INTC,Intel Corporation,26-05-2016,RPT-Biotech Regeneron replaces Intel as sponsor of Science Talent Search ,NEW YORK  May 25 Biotechnology company Regeneron Pharmaceuticals Inc on Thursday became the title sponsor of the most prestigious U.S. science competition for high school students  taking the baton from chipmaker Intel Corp .,normal
INTC,Intel Corporation,26-05-2016,Biotech Regeneron replaces Intel as sponsor of Science Talent Search ,NEW YORK  May 26 Biotechnology company Regeneron Pharmaceuticals Inc on Thursday became the title sponsor of the most prestigious U.S. science competition for high school students  taking the baton from chipmaker Intel Corp .,normal
INTC,Intel Corporation,10-06-2016,Intel gets mobile chip contract from Apple - Bbg ,Apple Inc's next iPhone will use modems chips from Intel Corp  replacing those made by Qualcomm Inc in some versions of the new smartphone  Bloomberg reported  citing people familiar with the matter.,topStory
INTC,Intel Corporation,10-06-2016,UPDATE 1-Intel gets mobile chip contract from Apple - Bbg ,June 10 Apple Inc's next iPhone will use modems chips from Intel Corp  replacing those made by Qualcomm Inc in some versions of the new smartphone  Bloomberg reported  citing people familiar with the matter.,normal
INTC,Intel Corporation,10-06-2016,Intel gets mobile chip contract from Apple - Bloomberg ,June 10 Apple Inc's next iPhone will use modems chips from Intel Corp  replacing those made by Qualcomm Inc in some versions of the new smartphone  Bloomberg reported  citing people familiar with the matter.,normal
INTC,Intel Corporation,10-06-2016,BRIEF-Intel said to get chip order from Apple - StreetInsider  citing Bloomberg ,* Intel said to get chip order from Apple - StreetInsider  citing Bloomberg  Source text - (http://bit.ly/1U50vrh) Further company coverage:    (Bengaluru Newsroom),normal
INTC,Intel Corporation,26-06-2016,Intel considers sale of cyber security business: FT ,NEW YORK Chipmaker Intel Corp  is considering the sale of its cyber security business  the Financial Times reported on Sunday.,topStory
INTC,Intel Corporation,26-06-2016,Intel considers sale of cyber security business -FT ,NEW YORK  June 26 Chipmaker Intel Corp  is considering the sale of its cyber security business  the Financial Times reported on Sunday.,normal
INTC,Intel Corporation,29-06-2016,BRIEF-Intel is working with Mobileye to develop self-driving car technology for BMW AG- Bloomberg ,* Intel Corp is working with Mobileye NV to develop self-driving car technology for BMW AG- Bloomberg  citing sources    Source text: (http://bloom.bg/293UpGe)   (Bengaluru Newsroom +91 80 6749-1130; within U.S. +1 646 223 8780),topStory
INTC,Intel Corporation,30-06-2016,BMW  Intel  Mobileye team up to develop autonomous cars -source ,FRANKFURT  June 30 BMW is close to unveiling a development partnership for autonomous cars with Israeli collision detection software maker Mobileye and U.S. chip maker Intel  a source familiar with the matter said on Thursday.,topStory
INTC,Intel Corporation,01-07-2016,UPDATE 2-BMW to develop driverless car technology with Intel  Mobileye ,* Autonomous vehicle platform open to others   (Adds comments from Mobileye chairman and Intel CEO),topStory
INTC,Intel Corporation,01-07-2016,BRIEF-Mobileye NV  BMW Group  Intel team up to bring fully autonomous driving by 2021 ,* BMW Group  Intel and Mobileye team up to bring fully autonomous driving to streets by 2021  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1 646 223 8780),normal
INTC,Intel Corporation,01-07-2016,BMW to develop driverless car technology with Intel  Mobileye ,FRANKFURT  July 1 BMW is teaming up with Intel and Mobileye to develop new technology for the auto industry that could put self-driving cars on the road by around 2021.,normal
INTC,Intel Corporation,12-07-2016,BRIEF-Tsu-Jae King Liu elected to Intel board of directors ,* Dr. Tsu-Jae King Liu elected to Intel board of directors  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780),topStory
INTC,Intel Corporation,20-07-2016,Intel's slowing data center growth overshadows strong profit ,Intel Corp  on Wednesday reported slower revenue growth at its data center business  which makes semiconductors used in high-end servers  overshadowing a better-than-expected quarterly profit.,topStory
INTC,Intel Corporation,20-07-2016,UPDATE 2-Intel's slowing data center growth overshadows strong profit ,July 20 Intel Corp on Wednesday reported slower revenue growth at its data center business  which makes semiconductors used in high-end servers  overshadowing a better-than-expected quarterly profit.,normal
INTC,Intel Corporation,20-07-2016,Intel's quarterly revenue rises 2.6 percent ,July 20 Intel Corp reported a 2.6 percent rise in quarterly revenue  boosted by strong sales of its microchips that power data centers and Internet-connected devices.,normal
INTC,Intel Corporation,21-07-2016,US STOCKS SNAPSHOT-Wall St falls as Intel  transport earnings weigh ,NEW YORK  July 21 Wall Street cooled off on Thursday as disappointing quarterly reports from tech stalwart Intel and from transportation companies stalled momentum in a U.S. corporate earnings season that has been better than feared.,normal
INTC,Intel Corporation,09-08-2016,Intel to buy artificial intelligence firm Nervana Systems ,Intel Corp  said on Tuesday it would acquire startup Nervana Systems as the world's largest chipmaker bolsters its artificial intelligence capabilities.,topStory
INTC,Intel Corporation,09-08-2016,Intel to buy artificial intelligence firm Nervana Systems ,Aug 9 Intel Corp said on Tuesday it would acquire startup Nervana Systems as the world's largest chipmaker bolsters its artificial intelligence capabilities.,normal
INTC,Intel Corporation,09-08-2016,BRIEF-Intel says to buy Nervana Systems ,* Signed definitive agreement to acquire Nervana Systems to add to Intel's artificial intelligence portfolio  Source text : http://intel.ly/2bhcVZR Further company coverage:,normal
INTC,Intel Corporation,17-08-2016,ASML shares fall on fears Intel could delay use of its newest tool ,AMSTERDAM  Aug 17 Shares in Dutch semiconductor equipment supplier ASML Holding fell after remarks by an Intel official suggested the company may hold off on using ASML's newest tools in commercial production.,topStory
INTC,Intel Corporation,01-09-2016,BRIEF-TPG held preliminary discussions with Intel to buy Mcafee - Bloomberg ,* TPG held preliminary discussions with Intel to buy Mcafee in deal that could value Mcafee at as much as $3 billion- Bloomberg  citing sources  Source text : http://bloom.bg/2bFBAFL Further company coverage:,topStory
INTC,Intel Corporation,07-09-2016,Intel to spin out cybersecurity unit  sell stake in business to TPG ,Sept 7 Intel Corp said it would spin out its cybersecurity division and sell a majority stake in it to investment firm TPG for $3.1 billion in cash.,topStory
INTC,Intel Corporation,07-09-2016,BRIEF-Intel and TPG to collaborate to establish McAfee as a cybersecurity company valued at $4.2 bln ,* Intel and TPG to collaborate to establish McAfee as leading independent cybersecurity company valued at $4.2 billion,normal
INTC,Intel Corporation,07-09-2016,BRIEF-Intel nearing deal to sell McAfee security unit to TPG  which could value unit at $4.2 bln - CNBC ,* Intel nearing deal to sell McAfee security unit to TPG  which could value unit at $4.2b including debt - CNBC  citing DJ    Source text: http://bit.ly/2caV7Ba,normal
INTC,Intel Corporation,08-09-2016,Intel to spin out security unit  sell stake in business to TPG ,Intel Corp said it would spin out its cyber security division  formerly known as McAfee  and sell a majority stake in it to investment firm TPG for $3.1 billion in cash.,topStory
INTC,Intel Corporation,08-09-2016,Intel to spin out security unit  sell stake in business to TPG ,Intel Corp  said it would spin out its cyber security division  formerly known as McAfee  and sell a majority stake in it to investment firm TPG for $3.1 billion in cash.,normal
INTC,Intel Corporation,08-09-2016,UPDATE 3-Intel to spin out security unit  sell stake in business to TPG ,Sept 7 Intel Corp said it would spin out its cyber security division  formerly known as McAfee  and sell a majority stake in it to investment firm TPG for $3.1 billion in cash.,normal
INTC,Intel Corporation,15-09-2016,UPDATE 2-Teva  Intel to develop wearable tech for Huntington's disease ,Sept 15 Teva Pharmaceutical Industries Ltd  said on Thursday it was collaborating with Intel Corp  to develop a wearable technology platform to track the progression of disease in patients with Huntington's  a fatal degenerative disorder.,normal
INTC,Intel Corporation,15-09-2016,BRIEF-Intel says  board has declared a quarterly dividend of 26 cents per share ,* Intel Corp says  board of directors has declared a quarterly dividend of 26 cents per share  Source text for Eikon:  Further company coverage:,normal
INTC,Intel Corporation,15-09-2016,Teva Pharm  Intel to study Huntington disease progression ,JERUSALEM  Sept 15 Teva Pharmaceutical Industries is collaborating with Intel Corp  to develop a wearable device and machine learning platform for Huntington disease patients  Teva said on Thursday.,normal
INTC,Intel Corporation,19-09-2016,Intel hires Robert Swan from General Atlantic as CFO ,Intel Corp named Robert Swan chief financial officer  replacing company veteran Stacy Smith who is moving to a new role leading sales  manufacturing and operations.,topStory
INTC,Intel Corporation,19-09-2016,UPDATE 1-Intel hires Robert Swan from General Atlantic as CFO ,Sept 19 Intel Corp named Robert Swan chief financial officer  replacing company veteran Stacy Smith who is moving to a new role leading sales  manufacturing and operations.,normal
INTC,Intel Corporation,19-09-2016,BRIEF-Intel Corp says Robert Swan will receive a hiring bonus ,* Intel Corp says in connection with his appointment  Robert Swan will receive a hiring bonus of $5.5 million,normal
INTC,Intel Corporation,19-09-2016,Intel names Robert Swan CFO ,Sept 19 Intel Corp named Robert Swan chief financial officer  replacing Stacy Smith who will move to a new role leading sales  manufacturing and operations.,normal
INTC,Intel Corporation,19-09-2016,BRIEF-Intel appoints Bob Swan executive vice president and chief financial officer ,* Intel appoints Bob Swan executive vice president and chief financial officer,normal
INTC,Intel Corporation,26-09-2016,R3  8 banks successfully test Intel blockchain platform for bond trading ,NEW YORK  Sept 26 U.S.-based financial innovation start-up R3 announced on Monday that it and eight banks  including HSBC and State Street  have successfully tested a blockchain platform powered by Intel Corp technology for bond transactions.,normal
INTC,Intel Corporation,18-10-2016,Intel's results beat estimates; forecast disappoints ,Intel Corp  reported better-than-expected quarterly earnings and revenue  boosted by improving PC demand and growth in its data center and cloud businesses  but its revenue forecast for the current quarter disappointed Wall Street.,topStory
INTC,Intel Corporation,18-10-2016,BRIEF-Intel Q3 NON-GAAP EPS of $0.80 ,* Intel reports Q3 rev of $15.8 bln  up 9 pct year-over-year; operating profit of $4.5 billion,normal
INTC,Intel Corporation,18-10-2016,CORRECTED-Intel's quarterly revenue rises 9.1 percent ,Oct 18 Intel Corp reported a 9.1 percent rise in quarterly revenue  helped by improving PC demand and growth in its data center and cloud businesses.,normal
INTC,Intel Corporation,19-10-2016,US STOCKS SNAPSHOT-Wall St opens little changed; Intel weighs ,Oct 19 U.S. stocks opened little changed on Wednesday  a day after the S&P 500 index posted its best advance in the month  but Intel had the Nasdaq slightly in the red.,normal
INTC,Intel Corporation,20-10-2016,EU court adviser backs Intel fight against record EU fine ,LUXEMBOURG/BRUSSELS Intel's  fight against a record 1.06 billion euro  ($1.16 billion) EU antitrust fine received a boost on Thursday when a top Europe court adviser questioned whether the U.S. chipmaker's actions had really harmed competition.,topStory
INTC,Intel Corporation,20-10-2016,UPDATE 2-EU court adviser backs Intel fight against record EU fine ,LUXEMBOURG/BRUSSELS  Oct 20 Intel's  fight against a record 1.06 billion euro  ($1.16 billion) EU antitrust fine received a boost on Thursday when a top Europe court adviser questioned whether the U.S. chipmaker's actions had really harmed competition.,normal
INTC,Intel Corporation,20-10-2016,EU court adviser backs Intel appeal against EU fine ,LUXEMBOURG  Oct 20 A lower court should review U.S. chipmaker Intel's challenge against a record 1.06-billion-euro ($1.16 billion) fine levied by EU antitrust regulators seven years ago  an adviser to Europe's top court said on Thursday.,normal
INTC,Intel Corporation,24-10-2016,BRIEF-Visa  Intel to work on payment security for connected devices ,* Visa and Intel collaborate to drive better payment security for connected devices,topStory
INTC,Intel Corporation,03-11-2016,BRIEF-Intel says acquiring VR startup Voke; financial terms not disclosed ,* Acquiring VR startup VOKE for immersive sports; financial terms are not being disclosed  Source text - http://intel.ly/2ek4L65 Further company coverage:,topStory
INTC,Intel Corporation,15-11-2016,BRIEF-Intel announces $250 mln investment for autonomous driving ,* Intel announces $250 million investment for autonomous driving,topStory
INTC,Intel Corporation,16-11-2016,Vuzix shares slump after Intel halts headset partnership ,Wearable display maker Vuzix Corp  said on Wednesday that Intel Corp  had decided to halt its collaboration with the company related to the development of Internet-connected headsets.,topStory
INTC,Intel Corporation,16-11-2016,Vuzix shares slump after Intel halts headset partnership ,Nov 16 Wearable display maker Vuzix Corp  said on Wednesday that Intel Corp had decided to halt its collaboration with the company related to the development of Internet-connected headsets.,normal
INTC,Intel Corporation,16-11-2016,BRIEF-Vuzix gets letter from Intel ,* Vuzix Corp - over last two years  Vuzix's collaboration work with Intel has not generated material revenue to company - SEC filing,normal
INTC,Intel Corporation,21-11-2016,BRIEF-Brigade Enterprises partners with Microsoft  Intel for real estate accelerator program ,* Strategic partnerships with Microsoft & Intel to benefit startups in its technology focused real estate accelerator program  Source text: http://bit.ly/2fjcaTC Further company coverage:,topStory
INTC,Intel Corporation,29-11-2016,Delphi  Mobileye to use Intel chip for self-driving car system ,Nov 29 Auto parts maker Delphi Automotive Plc  and Israeli technology firm Mobileye NV will put an Intel Corp chip at the heart of their joint effort to produce self-driving vehicles by 2019  the companies said on Tuesday.,normal
INTC,Intel Corporation,13-12-2016,Intel agencies at odds over Russian hacking ,The overseers of the U.S. intelligence community have not embraced a CIA assessment that Russian cyber attacks were aimed at helping Republican President-elect Donald Trump win the 2016 election.Three American officials told Reuters that the Office of the Director of National Intelligence (ODNI) did not endorse the CIA analysis because of a lack of conclusive evidence that Moscow was trying to assist Trump at the expense of Democratic rival Hillary Clinton. Trump has called the CIA finding “ridi,topStory
INTC,Intel Corporation,03-01-2017,Intel to take stake in German mapping firm HERE in automated driving push ,FRANKFURT U.S. chip maker Intel  will take a 15 percent stake in German digital mapping firm HERE  it said on Tuesday  as it seeks to build its presence in automated driving technology.,topStory
INTC,Intel Corporation,04-01-2017,BMW  Intel  Mobileye to test 40 driverless cars in second half of 2017 ,BERLIN BMW's alliance with Intel and Mobileye aims to put a fleet of around 40 self-driving test vehicles on the road in the second half of this year  the companies said.,topStory
INTC,Intel Corporation,24-01-2017,German regulator clears HERE stake purchases by Intel  NavInfo ,DUESSELDORF  Germany  Jan 24 Germany's Federal Cartel Office said on Tuesday it had approved stake purchases in German digital mapping firm HERE by U.S. chip maker Intel  and China's NavInfo.,topStory
INTC,Intel Corporation,26-01-2017,Data center growth drives Intel's fourth-quarter revenue  profit beat ,Intel Corp reported better-than-expected quarterly revenue and profit driven by a stabilizing PC market and growth in its data center business  which offers cloud-based software services.,topStory
INTC,Intel Corporation,26-01-2017,Intel reports 9.8 pct rise in quarterly revenue ,Jan 26 Intel Corp reported a 9.8 percent rise in quarterly revenue on Thursday  boosted by a stabilizing PC market and a rise in demand for its data center services.,normal
INTC,Intel Corporation,26-01-2017,BRIEF-Intel Corp quarterly results press release ,Please click on the link below for Intel Corp's quarterly earnings press release:  Source text: http://bit.ly/2juu4ES,normal
INTC,Intel Corporation,27-01-2017,BRIEF-Intel says impact of equity investments and interest for 2017 is estimated to be about $900 mln ,* Intel -impact of equity investments and interest and other  net for 2017 is estimated to be about $900 million on gaap basis  and about $500 million on non-GAAP basis,normal
INTC,Intel Corporation,08-02-2017,Intel uses White House Oval Office for splash on Arizona factory ,WASHINGTON Intel Corp  chose the White House Oval Office as its backdrop to announce a $7 billion investment in a previously shelved Arizona factory  which it said would create 3 000 jobs when it is up and running. | Video ,topStory
INTC,Intel Corporation,08-02-2017,UPDATE 2-Intel uses White House Oval Office for splash on Arizona factory ,WASHINGTON  Feb 8 Intel Corp chose the White House Oval Office as its backdrop to announce a $7 billion investment in a previously shelved Arizona factory  which it said would create 3 000 jobs when it is up and running.,normal
INTC,Intel Corporation,08-02-2017,Trump to meet with Intel CEO on Wednesday: White House ,WASHINGTON President Donald Trump will meet with Intel Corp  chief executive Brian Krzanich on Wednesday afternoon  the White House said  offering no further details.,normal
INTC,Intel Corporation,08-02-2017,WHITE HOUSE OFFICIAL SAYS THERE WILL BE NO INCENTIVES FROM THE FEDERAL GOVERNMENT FOR INTEL PROJECT ,WHITE HOUSE OFFICIAL SAYS THERE WILL BE NO INCENTIVES FROM THE FEDERAL GOVERNMENT FOR INTEL PROJECT,normal
INTC,Intel Corporation,08-02-2017,Trump to meet with Intel CEO on Wednesday -White House ,WASHINGTON  Feb 8 President Donald Trump will meet with Intel Corp chief executive Brian Krzanich on Wednesday afternoon  the White House said  offering no further details.,normal
INTC,Intel Corporation,10-02-2017,BRIEF-Intel Corp reports 4.9 percent passive stake in Impinj Inc as of February 2 - SEC filing ,* Intel Corp reports 4.9 percent passive stake in Impinj Inc as of February 2 - SEC filing  Source text for Eikon: (http://bit.ly/2kcNnVj) Further company coverage:,topStory
INTC,Intel Corporation,15-02-2017,BRIEF-Oneview Healthcare announces technology development collaboration with Intel ,* announces technology development collaboration with Intel  Source text for Eikon:  Further company coverage:,topStory
INTC,Intel Corporation,21-02-2017,BRIEF-Nokia and Intel launch 5G acceleration labs ,* Nokia and Intel launch 5G acceleration labs in U.S. and Finland to help operators bring 5G innovations to market,topStory
INTC,Intel Corporation,06-03-2017,BRIEF-Intel says John Donahoe informs he will not stand for re-election to board ,* Intel-On March 2  John J. Donahoe informed co that he will not stand for re-election to Intel's board - SEC filing,topStory
INTC,Intel Corporation,13-03-2017,Intel's $15 billion purchase of Mobileye shakes up driverless car sector ,JERUSALEM/DETROIT Intel Corp  agreed to buy Israeli autonomous vehicle technology firm Mobileye  for $15.3 billion on Monday in a deal that could thrust the U.S. chipmaker into direct competition with rivals Nvidia Corp  and Qualcomm Inc  to develop driverless systems for global automakers. | Video ,topStory
INTC,Intel Corporation,13-03-2017,Intel banking on Mobileye deal for a drive in the right direction ,Intel Corp  has had a tough time squeezing value out of recent mega-deals  putting some pressure on the success of its proposed $15 billion acquisition of Israeli car-technology firm Mobileye NV .,normal
INTC,Intel Corporation,13-03-2017,Intel banking on Mobileye deal for a drive in the right direction ,March 13 Intel Corp has had a tough time squeezing value out of recent mega-deals  putting some pressure on the success of its proposed $15 billion acquisition of Israeli car-technology firm Mobileye NV.,normal
INTC,Intel Corporation,13-03-2017,Factbox: Intel invested in five self-driving startups ,Intel Corp   which on Monday announced the proposed $15.3 billion acquisition of Mobileye NV   had invested in at least five startup companies working on self-driving vehicle technologies.,normal
INTC,Intel Corporation,13-03-2017,FACTBOX-Intel invested in five self-driving startups ,March 13 Intel Corp  which on Monday announced the proposed $15.3 billion acquisition of Mobileye NV   had invested in at least five startup companies working on self-driving vehicle technologies.,normal
INTC,Intel Corporation,13-03-2017,Intel puts self-driving pedal to financial metal ,NEW YORK (Reuters Breakingviews) - Intel has put the self-driving pedal to the financial metal. Buying Mobileye for $15.3 billion values the autonomous-car parts supplier at 30 times this year's estimated revenue  according to Thomson Reuters data. Justifying such a racy price tag will take some doing.,normal
INTC,Intel Corporation,13-03-2017,Intel to buy Mobileye for $14-$15 bln -Israeli media report ,JERUSALEM  March 13 Chipmaker Intel has agreed to buy Israeli technology firm Mobileye for $14-$15 billion dollars  according to TheMarker  one of Israel's leading financial newspapers.,normal
INTC,Intel Corporation,14-03-2017,Reuters Select: The optics of Intel's Mobileye acquisition ,Intel is paying more than $15 billion to get into direct competition with Nvidia and Qualcomm to develop driverless systems for automakers. And  as Reuters' Tova Cohen  Ari Rabinovitch and Paul Lienert report  they're paying big to do it: 21 times Mobileye's expected 2017 revenue and 60 times earnings -- high valuations in just about any field  but certainly in this one. Find out why Intel thinks the cost is worth it.,topStory
INTC,Intel Corporation,14-03-2017,Israel eyes tax cuts as Intel-Mobileye deal to boost coffers by $1 billion ,JERUSALEM Israel's government will receive about 4 billion shekels ($1.1 billion) after Intel's  planned $15.3 billion purchase of self-driving car tech firm Mobileye   helping the government cut more taxes  Finance Minister Moshe Kahlon said on Tuesday.,normal
INTC,Intel Corporation,14-03-2017,Israel eyes tax cuts as Intel-Mobileye deal to boost coffers by $1 bln ,JERUSALEM  March 14 Israel's government will receive about 4 billion shekels ($1.1 billion) after Intel's  planned $15.3 billion purchase of self-driving car tech firm Mobileye  helping the government cut more taxes  Finance Minister Moshe Kahlon said on Tuesday.,normal
INTC,Intel Corporation,15-03-2017,Correction: Fitch Affirms Intel at 'A+/F1' on Mobileye Acquisition; Outlook Stable ,(The following statement was released by the rating agency) CHICAGO  March 15 (Fitch) This release corrects the rating in the title of the  release that went out earlier today. Fitch Ratings has affirmed the ratings for Intel Corporation (Intel)  including  the Long- and Short-Term Issuer Default Ratings (IDR) at 'A+/F1'  on news that  the company will acquire computer vision for advanced driver-assistance systems  (ADAS) provider  Mobileye NV (Mobileye)  for $14.7 billion in cash. The Rating  O,topStory
INTC,Intel Corporation,15-03-2017,Bosch sticks to own technology in face of Intel-Mobileye merger ,BERLIN Bosch [ROBG.UL]  the world's biggest maker of automotive components  will continue to develop its own visual technology regardless of Intel's $15 billion deal to buy Mobileye  an executive said on Wednesday.,normal
INTC,Intel Corporation,15-03-2017,Bosch sticks to own technology in face of Intel-Mobileye merger ,BERLIN  March 15 Bosch  the world's biggest maker of automotive components  will continue to develop its own visual technology regardless of Intel's $15 billion deal to buy Mobileye  an executive said on Wednesday.,normal
INTC,Intel Corporation,15-03-2017,Fitch Affirms Intel at 'A-/F1' on Mobileye Acquisition; Outlook Stable ,(The following statement was released by the rating agency) CHICAGO  March 15 (Fitch) Fitch Ratings has affirmed the ratings for Intel  Corporation (Intel)  including the Long- and Short-Term Issuer Default Ratings  (IDR) at 'A+/F1'  on news that the company will acquire computer vision for  advanced driver-assistance systems (ADAS) provider  Mobileye NV (Mobileye)  for  $14.7 billion in cash. The Rating Outlook is Stable. Fitch's actions affect  $25.3 billion of total debt. A full list of ratin,normal
INTC,Intel Corporation,15-03-2017,Intel bets on selling Mobileye data  with maps a first test ,SAN FRANCISCO To understand Intel's $15.3 billion proposed acquisition of Israel's Mobileye  imagine the data created and compiled by a self-driving car scanning the road and objects around it as a potential source of revenue.,normal
INTC,Intel Corporation,15-03-2017,Intel bets on selling Mobileye data  with maps a first test ,SAN FRANCISCO  March 14 To understand Intel's $15.3 billion proposed acquisition of Israel's Mobileye  imagine the data created and compiled by a self-driving car scanning the road and objects around it as a potential source of revenue.,normal
INTC,Intel Corporation,15-03-2017,Intel bets on selling Mobileye data  with maps a first test ,SAN FRANCISCO  March 14 To understand Intel's $15.3 billion proposed acquisition of Israel's Mobileye  imagine the data created and compiled by a self-driving car scanning the road and objects around it as a potential source of revenue.,normal
INTC,Intel Corporation,16-03-2017,Viewsroom: Intel’s pricey bet on driverless cars ,NEW YORK (Reuters Breakingviews) - The chipmaker is shelling out $15 bln for autonomous-driving parts firm Mobileye  a cool 30 times estimated revenue. Intel missed the mobile-phone revolution. Is it finally on the right road? Plus: Washington bounces bitcoin’s bid for mainstream acceptance.,topStory
INTC,Intel Corporation,21-03-2017,BRIEF-Tepco to link up with Intel to manage power grids in Asia and Africa -Nikkei ,* Tepco to link up with intel to manage power grids in Asia and Africa -Nikkei,topStory
INTC,Intel Corporation,23-03-2017,BRIEF-SEC accuses two Israeli residents of insider trading ahead of Intel-Mobileye merger ,March 23 SEC Files Lawsuit Accusing Two Israeli Residents Of Insider Trading Ahead Of Intel's,normal
INTC,Intel Corporation,23-03-2017,BRIEF-Intel raises quarterly dividend by 5 pct ,* Intel corp - board of directors has declared a quarterly dividend of $0.2725 cents per share  Source text for Eikon:  Further company coverage:,normal
INTC,Intel Corporation,23-03-2017,BRIEF-Intel elects two new members to the board ,* Announced that Omar Ishrak and Greg Smith have been elected to Intel's board of directors.  Source text for Eikon: Further company coverage:,normal
INTC,Intel Corporation,30-03-2017,After sale to Intel  Mobileye's founder raises sights on IPO for OrCam ,JERUSALEM With the ink barely dry on the $15 billion sale of his autonomous driving technology firm Mobileye  to Intel   inventive Israeli entrepreneur Amnon Shashua now has his sights set on taking another start-up public by the end of next year.,topStory
INTC,Intel Corporation,30-03-2017,After sale to Intel  Mobileye's founder raises sights on IPO for OrCam ,JERUSALEM  March 30 With the ink barely dry on the $15 billion sale of his autonomous driving technology firm Mobileye to Intel  inventive Israeli entrepreneur Amnon Shashua now has his sights set on taking another start-up public by the end of next year.,normal
INTC,Intel Corporation,05-04-2017,BRIEF-Intel commences cash tender offer for outstanding shares of Mobileye ,* Intel commences cash tender offer for all outstanding shares of Mobileye,topStory
INTC,Intel Corporation,06-04-2017,SEC charges Virginia men with Intel-Mobileye insider trading ,NEW YORK Two Virginia men have been charged by the U.S. Securities and Exchange Commission with insider trading in Mobileye NV  before the maker of sensors and cameras for driverless vehicles agreed to a $15.3 billion takeover by Intel Corp .,topStory
INTC,Intel Corporation,06-04-2017,SEC charges Virginia men with Intel-Mobileye insider trading ,NEW YORK  April 6 Two Virginia men have been charged by the U.S. Securities and Exchange Commission with insider trading in Mobileye NV before the maker of sensors and cameras for driverless vehicles agreed to a $15.3 billion takeover by Intel Corp.,normal
INTC,Intel Corporation,06-04-2017,BRIEF-Intel Corp says CEO Brian M. Krzanich's 2016 total compensation was $19.1 mln ,* Intel Corp - CEO Brian M. Krzanich's 2016 total compensation was $19.1 million versus $14.6 million in 2015 - SEC filing,normal
INTC,Intel Corporation,07-04-2017,SEC charges Virginia men with Intel-Mobileye insider trading ,NEW YORK Two Virginia men have been charged by the U.S. Securities and Exchange Commission with insider trading in Mobileye NV before the maker of sensors and cameras for driverless vehicles agreed to a $15.3 billion takeover by Intel Corp.,topStory
INTC,Intel Corporation,12-04-2017,BRIEF-Intel promotes three executives ,* Diane Bryant  Murthy Renduchintala and Stacy Smith have been promoted to group presidents and Renduchintala has been appointed chief engineering officer Source text (http://intel.ly/2osYOIV) Further company coverage:,topStory
INTC,Intel Corporation,27-04-2017,Intel's revenue misses estimates as data center growth slows ,Intel Corp reported lower-than-expected quarterly revenue due to an unexpected slowdown in growth at its data center business  on which the world's largest chipmaker is banking to reduce its reliance on the personal computer market.,topStory
INTC,Intel Corporation,27-04-2017,Intel's quarterly profit rises 45 pct ,April 27 Intel Corp  the world's largest chipmaker  reported a near 45 percent rise in first-quarter profit  helped by strength in its data center business and a stabilizing personal computer market.,normal
INTC,Intel Corporation,03-05-2017,BRIEF-Intel says Navin Shenoy to take the position of general manager of DCG ,* Intel corp says  navin shenoy to take the position of general manager of data center group (dcg),topStory
INTC,Intel Corporation,11-05-2017,BRIEF-Intel says issued $700 mln aggregate principal amount of floating rate senior notes due 2020 ,* Intel Corp says  on May 11  2017   issued $700 million aggregate principal amount of floating rate senior notes due 2020,topStory
INTC,Intel Corporation,16-05-2017,BRIEF-BMW Group  Intel and Mobileye announce Delphi as development partner for autonomous driving platform ,* BMW Group  Intel and Mobileye announce Delphi as a development partner and system integrator for their autonomous driving platform,topStory
INTC,Intel Corporation,16-05-2017,Israel to let Intel pay Mobileye tax in dollars to avoid shekel rise ,JERUSALEM Israel sought to prevent the shekel rising further on Tuesday by agreeing to allow Intel Corp  to pay the tax due on its planned purchase of Israeli autonomous vehicle technology firm Mobileye  in dollars.,normal
INTC,Intel Corporation,16-05-2017,Israel to let Intel pay Mobileye tax in dollars to avoid shekel rise ,JERUSALEM  May 16 Israel sought to prevent the shekel rising further on Tuesday by agreeing to allow Intel Corp to pay the tax due on its planned purchase of Israeli autonomous vehicle technology firm Mobileye in dollars.,normal
